customer_id,snapshot_date,plan,region,tenure_months,monthly_charge,support_contacts,current_usage_hours,churned_next_month,next_month_usage_hours
C0116,2026-04-30,Premium,West,72,94.3,2,55.03,0,46.74
C0117,2026-04-30,Standard,West,71,70.04,2,41.84,0,32.58
C0118,2026-04-30,Standard,North,5,61.88,3,52.56,0,46.1
C0119,2026-04-30,Standard,North,25,55.68,1,46.6,0,33.26
C0120,2026-04-30,Standard,West,46,59.71,0,49.46,0,39.27
C0121,2026-04-30,Standard,South,34,63.57,0,49.7,0,49.99
C0122,2026-04-30,Standard,East,71,61.69,1,50.78,0,49.53
C0123,2026-04-30,Basic,West,53,32.48,2,30.39,0,25.64
C0124,2026-04-30,Basic,North,19,31.15,1,29.19,0,22.38
C0125,2026-04-30,Basic,North,32,44.87,1,33.65,0,32.33
C0126,2026-04-30,Standard,North,24,65.86,2,43.31,0,39.08
C0127,2026-04-30,Basic,North,30,33.84,1,41.27,0,42.49
C0128,2026-04-30,Basic,North,71,32.17,0,48.18,0,46.43
C0129,2026-04-30,Basic,West,72,39.04,0,27.57,0,23.17
C0130,2026-04-30,Standard,East,11,57.94,1,65.57,0,47.51
C0131,2026-04-30,Basic,West,13,34.63,1,41.43,0,31.92
C0132,2026-04-30,Premium,West,48,94.14,4,37.54,0,25.51
C0133,2026-04-30,Standard,West,33,59.83,2,63.8,0,52.19
C0134,2026-04-30,Basic,North,19,26.59,0,26.32,0,20.19
C0135,2026-04-30,Standard,South,14,67.87,1,31.53,0,23.6
C0136,2026-04-30,Basic,West,22,31.85,0,29.8,0,27.9
C0137,2026-04-30,Premium,North,70,90.99,1,40.71,0,38.36
C0138,2026-04-30,Standard,North,10,68.18,2,35.49,0,33.82
C0139,2026-04-30,Standard,East,21,75.85,0,52.92,0,50.34
C0140,2026-04-30,Basic,West,53,32.25,1,31.89,1,29.36
C0141,2026-04-30,Standard,West,70,65.38,0,48.18,0,41.02
C0142,2026-04-30,Standard,West,67,63.94,1,46.76,0,37.98
C0143,2026-04-30,Premium,North,41,102.95,2,59.92,0,51.22
C0144,2026-04-30,Standard,West,8,62.82,0,49.09,0,37.55
C0145,2026-04-30,Standard,West,11,62.16,0,67.34,0,54.89
C0146,2026-04-30,Basic,East,42,38.8,0,26.71,0,22.69
C0147,2026-04-30,Basic,West,5,39.39,2,37.71,0,28.2
C0148,2026-04-30,Standard,West,27,59.01,1,31.72,0,31.16
C0149,2026-04-30,Standard,South,17,68.59,0,48.64,0,39.96
C0150,2026-04-30,Basic,North,40,48.39,1,31.26,0,32.89
C0151,2026-04-30,,South,64,90.19,0,60.79,0,56.94
C0152,2026-04-30,Premium,North,48,98.27,1,59.04,0,45.01
C0153,2026-04-30,Basic,North,15,27.35,0,35.64,0,35.22
C0154,2026-04-30,Standard,North,52,59.99,1,41.52,0,35.15
C0155,2026-04-30,Basic,East,50,30.87,1,41.74,0,35.24
C0156,2026-04-30,Standard,East,59,64.96,2,36.45,0,24.1
C0157,2026-04-30,Basic,East,65,30.11,0,42.47,0,34.63
C0158,2026-04-30,Standard,East,59,66.07,1,55.38,1,39.98
C0159,2026-04-30,Standard,East,63,60.87,4,37.55,0,30.57
C0160,2026-04-30,Standard,East,55,71.25,0,60.8,0,56.39
C0161,2026-04-30,Basic,North,41,43.15,0,47.12,1,43.54
C0162,2026-04-30,Premium,West,43,94.07,2,39.38,0,33.15
C0163,2026-04-30,Basic,South,50,40.67,1,44.4,0,37.14
C0164,2026-04-30,Basic,North,8,47.87,0,49.18,0,42.53
C0165,2026-04-30,Standard,West,26,66.85,4,42.07,1,35.48
C0166,2026-04-30,Basic,East,13,26.57,1,35.61,0,30.29
C0167,2026-04-30,Premium,North,62,91.22,1,41.16,0,49.05
C0168,2026-04-30,Premium,North,72,94.84,2,55.69,0,51.36
C0169,2026-04-30,Basic,North,48,32.72,0,29.74,0,31.66
C0170,2026-04-30,Premium,South,45,92.12,1,44.55,0,44.91
C0171,2026-04-30,Basic,North,71,32.48,1,43.93,1,31.31
C0172,2026-04-30,Standard,East,65,54.91,1,34.95,0,39.06
C0173,2026-04-30,Basic,East,38,31.17,1,34.03,0,30.28
C0174,2026-04-30,Premium,West,7,100.13,1,47.75,0,41.03
C0175,2026-04-30,Basic,East,36,48.51,0,58.68,0,49.28
C0176,2026-04-30,Basic,East,57,34.3,0,24.53,0,11.27
C0177,2026-04-30,Standard,East,8,65.03,0,53.97,0,46.35
C0178,2026-04-30,Premium,North,48,98.18,0,55.11,0,57.15
C0179,2026-04-30,Premium,North,59,99.78,0,62.06,0,61.24
C0180,2026-04-30,Standard,East,6,59.6,2,51.83,0,35.22
C0181,2026-04-30,Premium,North,27,94.7,0,59.28,0,58.38
C0182,2026-04-30,Premium,North,57,97.37,0,53.47,0,49.21
C0183,2026-04-30,Standard,North,55,64.79,2,63.37,0,56.04
C0184,2026-04-30,Basic,West,60,39.78,1,38.55,0,39.42
C0185,2026-04-30,Standard,South,6,58.36,0,60.51,0,56.7
C0186,2026-04-30,Standard,East,62,68.1,1,42.34,0,29.93
C0187,2026-04-30,Basic,South,71,37.36,1,37.97,0,38.07
C0188,2026-04-30,Basic,North,61,41.01,0,38.7,0,39.23
C0189,2026-04-30,Standard,South,28,64.98,1,47.18,1,38.1
C0190,2026-04-30,Basic,North,40,33.2,1,49.17,0,44.77
C0191,2026-04-30,Premium,West,22,88.56,0,59.08,0,48.79
C0192,2026-04-30,Basic,North,21,38.69,1,40.77,0,46.87
C0193,2026-04-30,Basic,South,43,33.31,0,35.17,1,32.59
C0194,2026-04-30,Premium,West,57,91.13,3,57.7,0,53.05
C0195,2026-04-30,Basic,East,28,41.33,2,21.89,0,21.22
C0196,2026-04-30,Basic,South,18,34.16,1,30.33,0,27.48
C0197,2026-04-30,Standard,East,36,54.78,1,47.54,0,46.89
C0198,2026-04-30,Premium,West,25,107.05,1,63.93,0,59.9
C0199,2026-04-30,Basic,South,19,32.35,1,71.32,0,62.71
C0200,2026-04-30,Basic,East,59,36.31,0,35.5,0,32.01
C0201,2026-04-30,Standard,West,47,69.21,0,53.74,0,46.37
C0202,2026-04-30,Premium,East,66,94.54,1,59.49,0,54.66
C0203,2026-04-30,Standard,South,27,56.21,2,44.85,0,43.38
C0204,2026-04-30,Basic,North,60,35.44,1,36.8,1,32.68
C0205,2026-04-30,Basic,North,10,32.53,1,44.4,0,47.55
C0206,2026-04-30,Basic,West,30,25.59,1,44.5,0,30.38
C0207,2026-04-30,Basic,East,58,42.6,1,38.94,0,37.39
C0208,2026-04-30,Standard,South,13,75.11,2,36.98,0,36.17
C0209,2026-04-30,Basic,South,38,28.9,1,23.64,0,9.39
C0210,2026-04-30,Standard,East,14,62.63,2,55.49,0,44.55
C0211,2026-04-30,Standard,East,20,56.79,0,35.36,0,32.32
C0212,2026-04-30,Standard,East,71,61.75,0,51.06,0,46.14
C0213,2026-04-30,Basic,South,37,37.21,1,42.76,0,28.05
C0214,2026-04-30,Premium,East,23,94.01,0,65.05,0,60.49
C0215,2026-04-30,Standard,South,41,55.61,2,50.36,0,34.24
C0216,2026-04-30,Standard,West,44,56.77,1,37.73,0,25.7
C0217,2026-04-30,Basic,North,53,34.94,2,48.67,0,34.88
C0218,2026-04-30,Basic,North,48,35.44,1,52.62,0,60.3
C0219,2026-04-30,Premium,South,59,99.22,2,57.2,0,50.03
C0220,2026-04-30,Basic,East,65,31.74,0,45.85,0,41.59
C0221,2026-04-30,Basic,East,30,26.4,0,52.88,0,43.29
C0222,2026-04-30,Standard,South,59,64.92,2,58.91,0,46.76
C0223,2026-04-30,Standard,West,42,56.73,1,54.81,0,42.86
C0224,2026-04-30,Premium,South,52,98.19,3,60.97,0,42.48
C0225,2026-04-30,Basic,North,56,32.56,3,47.8,0,29.0
C0226,2026-04-30,Premium,North,57,102.54,1,55.41,0,52.35
C0227,2026-04-30,Basic,West,49,42.17,2,40.08,1,29.72
C0228,2026-04-30,Standard,North,69,61.87,0,35.18,0,35.83
C0229,2026-04-30,Standard,West,24,62.25,1,33.23,0,30.9
C0230,2026-04-30,Basic,South,31,27.76,2,50.44,0,47.81
C0231,2026-04-30,Basic,North,65,37.22,2,48.73,0,35.41
C0232,2026-04-30,Basic,South,14,44.19,1,61.81,0,62.18
C0233,2026-04-30,Premium,East,10,98.79,0,50.78,0,55.51
C0234,2026-04-30,,South,58,68.22,1,35.33,0,33.63
C0235,2026-04-30,Premium,West,15,94.01,1,45.56,0,46.24
C0236,2026-04-30,Premium,East,14,89.89,0,57.33,0,53.81
C0237,2026-04-30,Standard,South,26,62.74,0,46.88,0,47.25
C0238,2026-04-30,Standard,East,46,73.67,1,60.39,0,63.41
C0239,2026-04-30,Basic,West,17,33.62,0,39.02,0,41.2
C0240,2026-04-30,Basic,South,37,40.19,3,48.47,0,43.91
C0241,2026-04-30,Premium,North,33,91.21,0,45.45,1,41.55
C0242,2026-04-30,Standard,South,18,65.0,3,55.83,0,48.87
C0243,2026-04-30,Basic,West,22,32.36,3,42.51,0,30.65
C0244,2026-04-30,Standard,North,53,64.09,2,41.13,0,38.79
C0245,2026-04-30,Standard,West,53,72.34,1,37.0,0,24.18
C0246,2026-04-30,Premium,East,32,94.03,0,55.34,0,56.45
C0247,2026-04-30,Standard,East,12,59.17,1,43.58,0,36.61
C0248,2026-04-30,Basic,South,71,32.3,2,53.48,0,36.09
C0249,2026-04-30,Basic,West,58,37.75,1,48.55,0,38.02
C0250,2026-04-30,Standard,North,33,60.13,1,45.27,0,45.43
C0251,2026-04-30,Standard,South,34,67.6,5,27.61,1,17.86
C0252,2026-04-30,Premium,South,8,100.02,0,47.05,0,42.02
C0253,2026-04-30,Standard,South,60,61.0,2,33.58,0,30.43
C0254,2026-04-30,Basic,South,9,35.77,2,44.62,1,40.79
C0255,2026-04-30,Basic,North,8,42.64,3,53.4,0,43.06
C0256,2026-04-30,Standard,North,6,62.18,2,36.73,1,37.71
C0257,2026-04-30,Premium,North,53,88.61,0,65.94,0,62.13
C0258,2026-04-30,Basic,East,21,40.31,1,37.77,0,48.46
C0259,2026-04-30,Basic,South,7,25.47,3,40.14,0,25.16
C0260,2026-04-30,Standard,East,26,59.61,1,45.45,0,35.69
C0261,2026-04-30,Basic,East,63,46.25,1,41.11,0,30.83
C0262,2026-04-30,Premium,East,55,99.0,2,62.28,0,48.29
C0263,2026-04-30,Basic,East,29,34.59,2,22.1,0,13.53
C0264,2026-04-30,Basic,East,34,35.6,2,22.23,0,24.05
C0265,2026-04-30,Premium,East,60,94.02,2,63.2,0,56.64
C0266,2026-04-30,Basic,East,6,36.07,3,44.3,0,41.56
C0267,2026-04-30,Basic,East,46,34.73,2,36.5,0,34.78
C0268,2026-04-30,Basic,South,66,35.2,3,41.54,0,32.68
C0269,2026-04-30,Basic,North,26,33.97,2,33.2,0,30.12
C0270,2026-04-30,Basic,West,26,40.35,1,49.83,0,36.85
C0271,2026-04-30,Basic,South,33,34.95,1,46.34,0,53.49
C0272,2026-04-30,Basic,East,33,31.17,1,43.3,0,41.96
C0273,2026-04-30,,North,41,22.93,3,56.49,0,40.82
C0274,2026-04-30,Standard,South,30,56.83,3,48.62,0,40.43
C0275,2026-04-30,Standard,East,67,74.87,3,41.98,0,28.65
C0276,2026-04-30,Basic,East,31,,0,45.41,0,34.58
C0277,2026-04-30,Basic,East,5,39.07,1,45.06,0,40.33
C0278,2026-04-30,Standard,South,57,68.74,2,44.7,0,36.1
C0279,2026-04-30,Premium,West,14,83.26,0,68.41,0,62.65
C0280,2026-04-30,Premium,East,13,97.87,4,34.85,1,29.3
C0281,2026-04-30,Basic,West,53,28.0,0,29.08,0,27.69
C0282,2026-04-30,Basic,East,8,33.65,0,30.97,0,31.67
C0283,2026-04-30,Basic,East,19,40.65,2,34.33,0,35.78
C0284,2026-04-30,Basic,West,16,40.22,2,35.0,0,25.12
C0285,2026-04-30,Standard,North,66,65.8,0,39.85,0,38.95
C0286,2026-04-30,Basic,West,49,39.1,1,35.12,0,29.84
C0287,2026-04-30,Basic,West,32,33.79,2,34.56,0,35.4
C0288,2026-04-30,Basic,East,70,38.97,1,58.48,0,47.45
C0289,2026-04-30,Standard,East,11,70.63,2,58.19,0,43.56
C0290,2026-04-30,Basic,East,7,34.82,2,33.55,0,32.46
C0291,2026-04-30,Premium,South,68,91.22,2,50.88,0,50.15
C0292,2026-04-30,Basic,West,27,35.7,1,25.79,0,20.24
C0293,2026-04-30,Premium,North,32,92.6,1,45.79,0,36.56
C0294,2026-04-30,Basic,South,39,32.57,1,46.8,0,41.09
C0295,2026-04-30,Premium,East,9,92.32,0,42.85,0,41.73
C0296,2026-04-30,Premium,West,35,103.11,3,44.76,0,35.56
C0297,2026-04-30,Premium,South,71,103.41,0,40.82,0,40.63
C0298,2026-04-30,Premium,South,57,91.25,1,41.29,0,36.97
C0299,2026-04-30,Standard,North,52,58.21,2,40.5,0,31.0
C0300,2026-04-30,Standard,North,34,61.63,1,42.09,0,37.04
C0301,2026-04-30,Standard,North,34,67.69,3,48.22,0,40.59
C0302,2026-04-30,Basic,North,9,27.15,1,21.79,0,19.26
C0303,2026-04-30,Standard,West,39,70.15,2,56.2,0,43.52
C0304,2026-04-30,Standard,West,54,64.34,1,31.56,0,19.74
C0305,2026-04-30,Premium,West,33,91.82,1,55.15,0,56.11
C0306,2026-04-30,Standard,North,20,65.57,1,50.01,0,48.87
C0307,2026-04-30,Basic,North,5,31.65,0,17.51,0,15.48
C0308,2026-04-30,Standard,South,56,68.1,2,52.73,0,34.83
C0309,2026-04-30,Basic,East,54,38.83,1,41.26,0,32.38
C0310,2026-04-30,Basic,South,64,33.79,4,41.95,0,36.37
C0311,2026-04-30,Standard,South,44,70.2,2,48.06,0,52.78
C0312,2026-04-30,Basic,North,71,34.5,1,51.49,0,45.55
C0313,2026-04-30,Basic,East,5,33.37,1,41.45,0,44.45
C0314,2026-04-30,Basic,South,16,31.06,3,31.85,0,34.0
C0315,2026-04-30,Basic,North,37,37.12,1,45.98,0,33.94
C0316,2026-04-30,Basic,East,36,32.5,0,54.78,0,47.41
C0317,2026-04-30,Basic,West,26,31.8,1,55.25,0,50.39
C0318,2026-04-30,Standard,North,61,71.34,1,40.03,0,32.29
C0319,2026-04-30,Basic,South,46,24.89,1,31.01,0,29.39
C0320,2026-04-30,Premium,West,17,89.67,3,70.66,1,63.37
C0321,2026-04-30,Premium,East,10,92.96,2,54.1,0,37.92
C0322,2026-04-30,Standard,West,27,64.2,3,33.08,0,22.92
C0323,2026-04-30,Basic,South,23,30.0,2,39.78,0,36.87
C0324,2026-04-30,Standard,South,60,67.73,1,52.16,0,48.56
C0325,2026-04-30,Premium,East,28,92.23,0,55.01,0,44.71
C0326,2026-04-30,Standard,North,24,69.07,1,29.49,0,23.9
C0327,2026-04-30,Premium,North,52,100.28,1,45.32,0,41.34
C0328,2026-04-30,,East,29,64.22,3,41.15,0,35.62
C0329,2026-04-30,Standard,East,46,71.58,0,42.47,0,34.34
C0330,2026-04-30,Basic,North,27,37.47,2,65.97,0,56.8
C0331,2026-04-30,Standard,East,31,68.01,2,55.14,0,39.7
C0332,2026-04-30,Basic,South,8,34.51,0,51.3,0,50.39
C0333,2026-04-30,Standard,East,41,56.33,1,49.3,0,40.74
C0334,2026-04-30,Premium,West,31,88.77,0,48.71,0,55.22
C0335,2026-04-30,Basic,North,47,40.43,0,37.25,0,27.1
C0336,2026-04-30,Standard,West,60,59.04,1,28.4,0,28.22
C0337,2026-04-30,Basic,South,9,31.29,1,21.56,0,29.29
C0338,2026-04-30,Standard,West,40,65.81,3,32.14,1,32.5
C0339,2026-04-30,Basic,South,41,23.4,1,22.91,1,19.62
C0340,2026-04-30,Premium,South,26,97.51,3,45.75,0,41.55
C0341,2026-04-30,Basic,West,60,31.05,2,48.67,0,49.44
C0342,2026-04-30,Premium,East,34,92.65,0,48.22,0,50.61
C0343,2026-04-30,Premium,North,60,97.19,0,71.43,0,65.06
C0344,2026-04-30,Standard,East,29,63.1,0,60.63,0,52.93
C0345,2026-04-30,Standard,West,11,58.96,2,51.02,0,48.36
C0346,2026-04-30,Standard,South,49,64.86,1,43.86,0,40.71
C0347,2026-04-30,Premium,West,5,99.97,3,65.36,0,53.15
C0348,2026-04-30,Basic,East,67,35.9,2,42.94,0,40.79
C0349,2026-04-30,Standard,South,6,60.36,2,43.68,0,40.26
C0350,2026-04-30,Basic,North,42,30.94,1,41.86,0,37.42
C0351,2026-04-30,Standard,East,30,54.51,0,36.5,0,33.17
C0352,2026-04-30,Basic,North,53,27.68,2,27.49,0,17.53
C0353,2026-04-30,Standard,West,5,65.18,2,31.43,0,19.9
C0354,2026-04-30,Standard,East,41,64.68,2,30.1,0,33.88
C0355,2026-04-30,Standard,South,58,67.77,2,48.36,0,41.81
C0356,2026-04-30,Standard,North,24,68.34,3,51.69,0,44.24
C0357,2026-04-30,Standard,East,13,69.66,1,37.42,0,26.28
C0358,2026-04-30,Standard,North,68,67.5,1,54.39,0,38.22
C0359,2026-04-30,Standard,South,7,74.2,0,50.49,0,45.34
C0360,2026-04-30,Standard,West,55,65.32,1,61.88,0,46.1
C0001,2026-05-31,Standard,North,33,65.13,1,44.97,0,36.34
C0002,2026-05-31,Standard,West,27,63.71,1,48.23,0,37.72
C0003,2026-05-31,Premium,West,66,105.79,1,75.13,0,61.48
C0004,2026-05-31,Standard,North,35,66.2,2,47.98,0,39.66
C0005,2026-05-31,Basic,West,73,40.3,0,25.2,0,31.61
C0006,2026-05-31,Premium,North,52,82.84,3,44.99,0,37.2
C0007,2026-05-31,Standard,East,26,63.83,1,58.03,0,45.13
C0008,2026-05-31,Standard,North,9,66.01,2,65.62,0,58.85
C0009,2026-05-31,Basic,South,12,38.48,1,36.71,0,35.66
C0010,2026-05-31,Standard,East,32,65.7,1,22.07,1,26.78
C0011,2026-05-31,Basic,East,16,38.34,1,15.31,1,12.87
C0012,2026-05-31,Premium,South,70,99.19,0,39.22,0,38.18
C0013,2026-05-31,Standard,West,53,72.78,2,46.55,1,33.99
C0014,2026-05-31,Premium,West,64,92.31,0,43.77,0,40.19
C0015,2026-05-31,Standard,North,40,65.7,0,59.44,0,52.0
C0016,2026-05-31,Basic,East,52,33.7,0,37.26,0,30.56
C0017,2026-05-31,Standard,East,57,68.54,1,53.32,1,51.0
C0018,2026-05-31,Basic,South,18,43.73,3,36.76,0,34.87
C0019,2026-05-31,Premium,East,28,96.37,3,46.6,0,36.08
C0020,2026-05-31,Standard,West,40,66.7,0,50.25,0,44.88
C0021,2026-05-31,Standard,West,44,61.09,1,26.85,0,25.03
C0022,2026-05-31,Basic,West,30,32.45,0,45.97,0,51.23
C0023,2026-05-31,Premium,East,20,87.93,1,61.91,0,56.51
C0024,2026-05-31,Premium,South,14,99.23,1,53.49,0,55.53
C0025,2026-05-31,Standard,West,27,65.23,0,62.54,0,54.9
C0026,2026-05-31,Basic,South,16,28.18,1,42.53,0,44.93
C0027,2026-05-31,Standard,East,13,53.22,3,71.69,0,64.34
C0028,2026-05-31,Basic,South,25,35.26,1,27.59,0,25.34
C0029,2026-05-31,Basic,South,64,30.18,1,23.5,0,31.15
C0030,2026-05-31,Standard,North,11,66.41,0,43.72,0,42.76
C0031,2026-05-31,Standard,West,59,67.64,1,46.53,0,50.34
C0032,2026-05-31,Premium,North,19,96.35,2,52.59,0,48.43
C0033,2026-05-31,Basic,North,49,30.79,0,45.14,0,42.75
C0034,2026-05-31,Basic,West,52,32.11,0,52.77,0,45.87
C0035,2026-05-31,Standard,East,21,70.57,1,42.53,0,32.64
C0036,2026-05-31,Basic,South,33,32.72,0,56.01,0,46.57
C0037,2026-05-31,Basic,East,26,38.91,1,63.49,0,49.85
C0038,2026-05-31,Standard,South,62,59.71,3,62.49,0,54.35
C0039,2026-05-31,Basic,North,23,34.98,0,45.85,0,46.77
C0040,2026-05-31,Standard,East,45,65.83,1,65.89,0,61.94
C0041,2026-05-31,Standard,North,6,67.15,1,25.7,0,23.39
C0042,2026-05-31,Premium,East,6,90.68,0,55.18,0,50.01
C0043,2026-05-31,Standard,West,67,63.45,2,47.91,0,41.18
C0044,2026-05-31,Basic,West,71,36.72,1,46.51,0,42.47
C0045,2026-05-31,Premium,South,23,91.76,2,47.22,0,49.21
C0046,2026-05-31,Premium,West,19,94.68,1,46.64,0,41.55
C0047,2026-05-31,Basic,East,38,44.2,0,64.5,0,60.53
C0048,2026-05-31,Basic,South,68,35.09,0,41.4,0,41.82
C0049,2026-05-31,Standard,North,37,69.4,1,51.56,0,39.97
C0050,2026-05-31,Basic,South,48,36.29,0,40.51,0,29.93
C0051,2026-05-31,Basic,East,28,37.17,0,39.14,0,32.31
C0052,2026-05-31,Basic,West,50,30.76,0,38.84,0,38.02
C0053,2026-05-31,Standard,North,34,58.41,1,50.3,0,51.46
C0054,2026-05-31,Standard,East,36,75.66,0,60.53,0,50.98
C0055,2026-05-31,Standard,West,26,61.21,1,55.93,0,48.1
C0056,2026-05-31,Standard,West,17,60.46,0,56.16,0,46.82
C0057,2026-05-31,Standard,South,22,62.87,2,64.36,0,57.31
C0058,2026-05-31,Standard,North,56,60.42,0,43.47,0,31.68
C0059,2026-05-31,Basic,South,23,33.46,1,44.67,0,35.85
C0060,2026-05-31,Basic,West,11,31.26,1,48.73,0,45.05
C0061,2026-05-31,Standard,West,9,60.64,0,57.44,0,48.89
C0062,2026-05-31,Standard,East,24,67.76,0,47.09,0,38.34
C0063,2026-05-31,Standard,North,59,59.24,0,61.99,0,51.77
C0064,2026-05-31,Standard,North,30,62.02,0,50.4,0,45.3
C0065,2026-05-31,Standard,South,52,59.95,1,53.03,0,45.6
C0066,2026-05-31,Standard,East,65,68.82,1,55.48,0,48.73
C0067,2026-05-31,Standard,North,72,60.38,4,41.16,0,29.5
C0068,2026-05-31,Basic,East,64,45.84,1,44.58,0,40.89
C0069,2026-05-31,Basic,East,72,35.53,1,2.27,0,3.68
C0070,2026-05-31,Standard,North,17,60.02,1,42.34,0,37.57
C0071,2026-05-31,Basic,North,26,33.53,0,4.86,0,0.0
C0072,2026-05-31,Basic,South,39,35.32,0,20.45,0,19.21
C0073,2026-05-31,Premium,East,34,96.98,1,51.16,0,46.23
C0074,2026-05-31,Basic,West,21,36.32,1,45.43,0,45.08
C0075,2026-05-31,Basic,South,58,26.48,0,21.47,0,10.54
C0076,2026-05-31,Basic,South,9,38.37,0,38.08,0,31.69
C0077,2026-05-31,Basic,West,28,38.97,1,53.99,0,52.73
C0078,2026-05-31,Standard,South,35,60.11,1,42.77,0,31.6
C0079,2026-05-31,Standard,South,49,56.85,0,77.69,0,58.52
C0080,2026-05-31,Standard,South,35,66.13,1,46.76,0,36.38
C0081,2026-05-31,Standard,North,54,66.98,1,38.46,0,27.56
C0082,2026-05-31,Basic,South,55,29.48,1,59.29,0,52.52
C0083,2026-05-31,Premium,East,23,94.35,1,44.54,0,34.75
C0084,2026-05-31,Basic,West,39,28.78,1,32.06,0,37.58
C0085,2026-05-31,Basic,East,58,35.41,1,35.72,0,35.24
C0086,2026-05-31,Basic,West,51,33.93,1,31.46,0,23.36
C0087,2026-05-31,Standard,East,28,64.85,1,28.86,0,26.7
C0088,2026-05-31,Standard,North,49,67.69,2,44.64,0,35.63
C0089,2026-05-31,Basic,South,66,38.27,1,36.86,0,29.97
C0090,2026-05-31,Standard,West,59,67.63,1,50.93,0,44.12
C0091,2026-05-31,Basic,North,58,32.49,1,34.36,0,27.25
C0092,2026-05-31,Standard,West,15,63.2,1,34.44,0,27.49
C0093,2026-05-31,Standard,East,30,67.52,1,52.23,0,46.91
C0094,2026-05-31,Basic,South,45,30.98,1,46.89,0,38.29
C0095,2026-05-31,Basic,West,32,35.47,2,47.86,0,37.16
C0096,2026-05-31,Standard,West,73,64.43,2,37.37,1,33.63
C0097,2026-05-31,Basic,North,40,40.29,0,31.05,0,21.12
C0098,2026-05-31,Basic,North,20,35.6,5,57.83,1,45.46
C0099,2026-05-31,Basic,East,8,36.33,0,38.73,0,31.19
C0100,2026-05-31,Premium,West,56,92.94,3,49.0,0,42.69
C0101,2026-05-31,Premium,North,55,98.97,1,62.35,0,45.2
C0102,2026-05-31,Standard,East,35,58.72,0,56.58,0,53.23
C0103,2026-05-31,Basic,North,37,31.03,2,21.24,1,24.65
C0104,2026-05-31,Premium,East,54,102.07,0,60.96,0,52.56
C0105,2026-05-31,Standard,East,39,59.42,2,48.42,0,29.82
C0106,2026-05-31,Standard,North,64,73.46,1,50.04,0,42.09
C0107,2026-05-31,Standard,East,73,66.4,0,54.3,0,61.73
C0108,2026-05-31,Basic,West,25,37.23,2,20.49,0,12.44
C0109,2026-05-31,Basic,West,20,36.87,1,43.84,1,35.52
C0110,2026-05-31,Premium,North,45,102.96,2,53.17,0,48.19
C0111,2026-05-31,Standard,North,65,66.89,0,43.46,0,48.55
C0112,2026-05-31,Basic,North,50,36.54,1,54.38,0,43.74
C0113,2026-05-31,Basic,South,29,41.43,3,53.26,1,40.22
C0114,2026-05-31,Standard,North,6,71.29,2,66.03,0,51.53
C0115,2026-05-31,Basic,West,66,44.41,3,52.32,0,36.06
C0116,2026-05-31,Premium,West,33,97.78,4,56.66,1,50.06
C0117,2026-05-31,Standard,West,71,63.97,1,49.61,0,44.97
C0118,2026-05-31,Standard,North,36,62.75,1,54.99,0,43.79
C0119,2026-05-31,Standard,North,12,59.1,0,47.36,0,45.26
C0120,2026-05-31,Standard,West,36,66.06,0,52.97,0,46.64
C0121,2026-05-31,Standard,South,33,67.83,2,53.36,0,43.99
C0122,2026-05-31,Standard,East,36,56.75,1,56.23,0,51.79
C0123,2026-05-31,Basic,West,31,,5,36.06,1,21.25
C0124,2026-05-31,Basic,North,47,28.63,1,41.15,0,35.62
C0125,2026-05-31,Basic,North,40,31.9,1,38.68,0,31.44
C0126,2026-05-31,Standard,North,31,,2,57.31,0,42.17
C0127,2026-05-31,Basic,North,14,32.84,1,43.4,0,38.09
C0128,2026-05-31,Basic,North,6,40.33,1,40.81,0,34.14
C0129,2026-05-31,Basic,West,37,27.79,2,37.51,0,37.25
C0130,2026-05-31,Standard,East,54,55.8,0,58.38,0,51.86
C0131,2026-05-31,Basic,West,62,29.73,1,45.84,0,39.75
C0132,2026-05-31,Premium,West,72,,1,47.49,0,42.86
C0133,2026-05-31,Standard,West,25,65.21,0,61.99,0,54.87
C0134,2026-05-31,Basic,North,46,33.03,3,45.82,1,29.65
C0135,2026-05-31,Standard,South,31,70.37,0,31.56,0,28.76
C0136,2026-05-31,Basic,West,48,34.32,1,30.35,0,27.61
C0137,2026-05-31,Premium,North,35,94.78,1,40.45,0,39.67
C0138,2026-05-31,Standard,North,20,66.43,1,57.87,0,51.98
C0139,2026-05-31,Standard,East,50,61.34,1,41.55,0,39.57
C0140,2026-05-31,Basic,West,69,43.1,2,31.47,0,30.09
C0141,2026-05-31,Standard,West,25,61.69,0,56.4,0,47.72
C0142,2026-05-31,Standard,West,13,65.36,1,53.55,0,43.0
C0143,2026-05-31,Premium,North,32,88.94,1,56.82,0,49.1
C0144,2026-05-31,Standard,West,61,52.16,0,50.11,0,44.14
C0145,2026-05-31,Standard,West,51,63.81,0,50.58,0,44.55
C0146,2026-05-31,Basic,East,70,36.24,3,28.88,1,26.98
C0147,2026-05-31,Basic,West,51,26.87,2,37.68,0,26.0
C0148,2026-05-31,Standard,West,50,60.48,1,32.87,0,28.92
C0149,2026-05-31,Standard,South,54,69.85,1,44.34,0,35.7
C0150,2026-05-31,Basic,North,55,38.17,2,36.03,0,29.81
C0151,2026-05-31,Premium,South,20,89.31,2,68.06,0,58.89
C0152,2026-05-31,Premium,North,12,101.66,0,58.46,0,58.42
C0153,2026-05-31,Basic,North,19,26.37,0,49.14,0,46.39
