customer_id,snapshot_date,access_group,tenure_months,monthly_charge,support_contacts,usage_hours,plan,region,churned_next_month
C00551,2026-05-31,Group A,57,84.89,1,49.0,Premium,South,0
C00227,2026-05-31,Group A,52,48.48,1,34.02,Basic,North,0
C00234,2026-05-31,Group A,11,34.73,4,49.03,Basic,East,1
C00236,2026-05-31,Group C,40,29.28,2,23.12,Basic,South,0
C00550,2026-05-31,Group A,2,57.15,2,58.82,Standard,West,0
C00225,2026-05-31,Group A,7,34.95,0,42.92,Basic,West,0
C00071,2026-05-31,Group A,10,26.9,0,31.24,Basic,East,1
C00249,2026-05-31,Group C,37,96.81,1,51.91,Premium,East,0
C00223,2026-05-31,Group A,32,59.0,1,38.38,Standard,West,0
C01049,2026-05-31,Group B,24,62.11,2,41.07,Standard,North,0
C00257,2026-05-31,Group C,35,95.04,1,73.9,Premium,North,0
C01045,2026-05-31,Group C,39,66.57,1,55.07,Standard,North,0
C00261,2026-05-31,Group B,27,67.17,0,51.02,Standard,South,0
C01041,2026-05-31,Group B,43,30.59,1,46.33,Basic,East,0
C01040,2026-05-31,Group A,32,66.08,3,43.9,Standard,West,0
C00247,2026-05-31,Group B,66,56.83,3,38.28,Standard,West,0
C00212,2026-05-31,Group A,24,63.97,4,15.5,Standard,North,1
C00686,2026-05-31,Group C,21,53.4,1,44.96,Standard,West,0
C00334,2026-05-31,Group C,58,30.97,1,41.57,Basic,East,1
C00092,2026-05-31,Group B,21,30.85,0,33.48,Basic,East,0
C00173,2026-05-31,Group B,6,64.67,1,50.61,Standard,East,0
C00207,2026-05-31,Group B,27,64.7,0,44.81,Standard,West,0
C00932,2026-05-31,Group B,2,32.01,2,62.69,Basic,North,0
C00098,2026-05-31,Group B,52,83.95,1,46.5,Premium,South,0
C00591,2026-05-31,Group A,18,60.38,1,39.37,Standard,East,0
C00312,2026-05-31,Group B,62,73.92,0,50.18,Standard,East,0
C00514,2026-05-31,Group C,31,32.29,2,16.89,Basic,South,0
C00336,2026-05-31,Group B,25,68.31,0,51.67,Standard,East,0
C00596,2026-05-31,Group B,35,62.15,0,52.92,Standard,South,0
C00918,2026-05-31,Group A,27,38.57,2,39.73,Basic,South,1
C00598,2026-05-31,Group A,60,31.42,1,41.28,Basic,South,0
C00911,2026-05-31,Group A,67,93.2,1,54.97,Premium,West,0
C00906,2026-05-31,Group A,18,32.38,1,44.42,Basic,North,0
C00603,2026-05-31,Group A,13,103.71,1,66.13,Premium,North,0
C00941,2026-05-31,Group B,42,30.88,1,18.93,Basic,South,0
C00602,2026-05-31,Group C,32,64.14,1,53.05,Standard,West,0
C00210,2026-05-31,Group B,50,70.41,1,42.81,Standard,East,0
C00090,2026-05-31,Group A,26,40.02,0,50.58,Basic,East,0
C00089,2026-05-31,Group A,12,64.95,1,53.43,Standard,North,1
C00512,2026-05-31,Group A,40,88.39,0,51.59,Premium,North,0
C00892,2026-05-31,Group A,58,35.59,1,33.8,Basic,East,0
C00605,2026-05-31,Group C,32,68.35,0,34.93,Standard,North,0
C00101,2026-05-31,Group A,17,38.45,0,28.05,Basic,North,0
C00320,2026-05-31,Group A,12,101.49,0,47.76,Premium,West,0
C00886,2026-05-31,Group A,43,70.21,2,59.9,Standard,East,0
C00955,2026-05-31,Group A,37,99.83,3,55.62,Premium,West,0
C00895,2026-05-31,Group A,35,96.76,2,45.94,Premium,North,0
C00086,2026-05-31,Group B,71,64.49,0,46.07,Standard,North,0
C00317,2026-05-31,Group A,71,30.67,2,41.38,Basic,East,0
C00885,2026-05-31,Group C,19,71.41,1,37.89,Standard,West,0
C00318,2026-05-31,Group B,42,32.06,3,38.58,Basic,East,1
C00524,2026-05-31,Group B,37,41.92,1,27.03,Basic,North,0
C00511,2026-06-30,Group A,16,63.37,0,60.46,Standard,East,0
C00503,2026-06-30,Group A,19,96.45,1,48.05,Premium,South,0
C01381,2026-06-30,Group A,54,36.6,1,44.47,Basic,South,0
C00513,2026-06-30,Group A,35,43.31,1,39.07,Basic,North,0
C01384,2026-06-30,Group C,49,37.69,4,26.77,Basic,South,0
C00499,2026-06-30,Group C,66,67.33,0,28.48,Standard,North,0
C00491,2026-06-30,Group C,17,32.44,1,20.29,Basic,North,0
C00477,2026-06-30,Group A,26,73.58,2,43.28,Standard,North,0
C01371,2026-06-30,Group A,10,56.79,0,29.99,Standard,North,0
C01375,2026-06-30,Group A,53,66.39,1,49.59,Standard,South,0
C00527,2026-06-30,Group A,60,65.23,0,16.83,Standard,East,0
C01354,2026-06-30,Group C,15,33.39,2,34.27,Basic,North,0
C00529,2026-06-30,Group C,13,34.07,1,51.26,Basic,South,0
C00530,2026-06-30,Group B,32,37.94,2,37.07,Basic,East,0
C00024,2026-06-30,Group C,38,98.62,1,44.31,Premium,South,0
C00492,2026-06-30,Group A,4,99.62,2,30.33,Premium,North,0
C01376,2026-06-30,Group A,39,60.6,1,41.65,Standard,North,0
C01369,2026-06-30,Group A,25,35.2,0,35.09,Basic,East,0
C01347,2026-06-30,Group A,68,97.51,1,35.99,Premium,North,0
C01346,2026-06-30,Group A,60,97.28,3,44.28,Premium,East,0
C00515,2026-06-30,Group B,46,39.84,1,31.03,Basic,West,0
C01377,2026-06-30,Group A,33,94.85,2,48.48,Premium,South,0
C00517,2026-06-30,Group A,30,66.52,3,45.94,Standard,South,0
C00504,2026-06-30,Group B,39,34.5,0,40.59,Basic,South,0
C01067,2026-06-30,Group B,56,67.91,1,28.58,Standard,West,0
C00466,2026-06-30,Group B,26,40.22,2,45.89,Basic,East,0
C01443,2026-06-30,Group B,26,29.69,2,49.33,Basic,West,1
C00358,2026-06-30,Group A,7,39.16,1,34.23,Basic,North,0
C00356,2026-06-30,Group B,11,34.82,3,44.48,Basic,West,0
C01447,2026-06-30,Group A,32,36.76,2,30.02,Basic,North,0
C01448,2026-06-30,Group A,9,32.2,1,39.48,Basic,North,0
C00355,2026-06-30,Group A,30,37.01,0,22.11,Basic,East,0
C00348,2026-06-30,Group B,21,33.7,3,41.22,Basic,West,0
C00347,2026-06-30,Group A,61,31.73,0,55.84,Basic,South,0
C00345,2026-06-30,Group B,71,37.42,0,41.87,Basic,North,0
C00340,2026-06-30,Group A,21,33.21,1,48.33,Basic,South,0
C00337,2026-06-30,Group B,29,41.29,5,45.16,Basic,South,0
C01457,2026-06-30,Group B,26,30.77,1,56.91,Basic,East,0
C00208,2026-06-30,Group A,47,32.76,2,52.08,Basic,South,0
C00325,2026-06-30,Group C,30,63.05,2,40.5,Standard,West,0
C00324,2026-06-30,Group C,66,93.45,0,37.37,Premium,South,0
C00012,2026-06-30,Group A,29,94.35,0,53.03,Premium,South,0
C01465,2026-06-30,Group C,16,98.48,0,52.28,Premium,West,0
C00232,2026-06-30,Group B,22,39.35,2,48.67,Basic,South,1
C00264,2026-06-30,Group C,33,26.82,1,40.18,Basic,West,0
C00265,2026-06-30,Group A,45,36.31,1,25.14,Basic,South,0
C01486,2026-06-30,Group C,23,105.39,1,49.35,Premium,West,1
C00220,2026-06-30,Group A,70,29.08,1,59.8,Basic,North,0
C00006,2026-06-30,Group A,45,71.3,2,48.05,Standard,South,0
C00361,2026-06-30,Group A,52,89.07,0,39.64,Premium,East,0
C00274,2026-06-30,Group B,25,67.65,1,38.43,Standard,West,0
C00293,2026-06-30,Group B,50,45.0,1,49.15,Basic,East,0
C00297,2026-06-30,Group A,54,97.83,1,51.46,Premium,West,0
C01475,2026-06-30,Group C,29,98.97,3,36.45,Premium,North,0
C00304,2026-06-30,Group A,58,91.96,0,45.95,Premium,West,0
C01471,2026-06-30,Group A,43,71.25,2,45.81,Standard,East,0
C00319,2026-06-30,Group A,33,62.93,1,16.9,Standard,East,0
C00286,2026-06-30,Group B,35,61.38,1,25.76,Standard,East,0
C00470,2026-06-30,Group A,65,55.9,1,60.14,Standard,South,0
C01440,2026-06-30,Group C,10,37.31,0,36.03,Basic,North,0
C00364,2026-06-30,Group C,5,61.22,0,26.18,Standard,East,1
C00179,2026-06-30,Group B,14,62.79,1,25.65,Standard,South,0
C01389,2026-06-30,Group B,10,100.4,0,56.64,Premium,East,0
C01390,2026-06-30,Group C,63,59.23,2,48.98,Standard,North,0
C01393,2026-06-30,Group B,49,92.45,2,55.56,Premium,East,0
C00181,2026-06-30,Group A,61,92.02,1,47.69,Premium,South,0
C00459,2026-06-30,Group A,56,40.14,1,40.12,Basic,West,0
C00452,2026-06-30,Group B,25,56.41,1,49.7,Standard,North,0
C00451,2026-06-30,Group B,55,56.76,1,42.41,Standard,East,0
C00448,2026-06-30,Group B,44,38.65,1,24.22,Basic,North,0
C00441,2026-06-30,Group A,31,,1,52.9,Premium,East,0
C01401,2026-06-30,Group B,71,33.83,0,38.17,Basic,North,0
C00438,2026-06-30,Group C,37,63.65,1,29.73,Standard,South,1
C00427,2026-06-30,Group A,32,64.01,0,51.2,Standard,West,0
C01408,2026-06-30,Group A,34,28.43,1,43.8,Basic,East,0
C00421,2026-06-30,Group A,34,61.63,2,61.95,Standard,South,0
C00417,2026-06-30,Group B,32,,2,50.29,Premium,East,0
C00409,2026-06-30,Group A,20,31.95,1,42.5,Basic,North,1
C00202,2026-06-30,Group A,45,62.64,0,41.6,Standard,South,0
C00019,2026-06-30,Group A,10,65.0,2,55.4,Standard,North,0
C00375,2026-06-30,Group A,21,58.12,3,49.26,Standard,South,0
C00200,2026-06-30,Group A,29,69.14,2,50.05,Standard,South,0
C00382,2026-06-30,Group A,35,60.12,1,42.47,Standard,North,0
C00383,2026-06-30,Group A,53,92.57,2,26.73,Premium,West,0
C00362,2026-06-30,Group A,68,101.52,1,53.04,Premium,East,0
C01428,2026-06-30,Group B,65,61.96,2,37.75,Standard,West,0
C01422,2026-06-30,Group A,33,70.85,0,38.28,Standard,South,0
C01421,2026-06-30,Group A,64,30.29,2,21.37,Basic,East,0
C00195,2026-06-30,Group A,17,69.47,0,50.84,Standard,East,0
C01419,2026-06-30,Group A,54,37.25,3,34.78,Basic,East,1
C00401,2026-06-30,Group A,35,103.41,1,50.76,Premium,North,0
C00404,2026-06-30,Group A,33,72.96,1,38.79,Standard,West,0
C00389,2026-06-30,Group A,32,92.32,1,45.75,Premium,West,0
C00396,2026-06-30,Group A,35,85.53,0,66.28,Premium,North,0
C00037,2026-06-30,Group B,45,99.5,1,53.1,Premium,North,0
C00558,2026-06-30,Group B,21,66.85,0,65.32,Standard,South,0
C01170,2026-06-30,Group C,67,93.26,0,56.29,Premium,West,0
C01169,2026-06-30,Group B,62,28.41,1,37.03,Basic,North,0
C01163,2026-06-30,Group C,30,63.79,0,45.9,Standard,East,0
C00882,2026-06-30,Group C,62,87.59,2,43.32,Premium,North,0
C01158,2026-06-30,Group A,26,33.46,2,37.55,Basic,West,0
C00894,2026-06-30,Group A,43,29.3,2,40.87,Basic,North,0
C01154,2026-06-30,Group A,36,92.48,0,37.15,Premium,North,0
C00095,2026-06-30,Group A,16,66.96,1,39.07,Standard,South,0
C00904,2026-06-30,Group A,53,38.34,2,30.18,Basic,West,0
C01150,2026-06-30,Group A,70,61.59,1,56.81,Standard,North,0
C00914,2026-06-30,Group A,62,67.16,0,63.81,Standard,North,0
C00921,2026-06-30,Group A,17,93.82,2,58.19,Premium,West,0
C01144,2026-06-30,Group A,26,38.93,0,52.7,Basic,East,0
C01143,2026-06-30,Group B,30,94.39,1,60.84,Premium,West,0
C00093,2026-06-30,Group B,51,58.76,1,53.15,Standard,East,0
C00868,2026-06-30,Group B,19,60.38,0,45.55,Standard,South,0
C00865,2026-06-30,Group C,48,62.06,3,45.57,Standard,West,0
C00862,2026-06-30,Group B,55,40.3,1,44.06,Basic,East,0
C00861,2026-06-30,Group A,39,32.06,2,53.77,Basic,North,0
C00810,2026-06-30,Group C,51,35.82,0,33.83,Basic,East,0
C01203,2026-06-30,Group B,59,36.29,0,46.53,Basic,West,0
C00812,2026-06-30,Group B,42,62.55,3,42.2,Standard,North,0
C01201,2026-06-30,Group C,18,63.78,1,46.71,Standard,East,1
C01198,2026-06-30,Group C,59,60.42,1,41.25,Standard,East,0
C00816,2026-06-30,Group A,10,58.96,1,31.31,Standard,North,0
C00820,2026-06-30,Group A,17,70.11,2,58.12,Standard,North,0
C01141,2026-06-30,Group A,28,39.11,0,44.31,Basic,East,0
C00828,2026-06-30,Group C,67,65.36,2,27.17,Standard,South,1
C00835,2026-06-30,Group B,10,70.64,1,49.75,Standard,West,0
C00840,2026-06-30,Group A,30,92.63,2,44.71,Premium,South,0
C00843,2026-06-30,Group C,48,93.2,3,49.46,Premium,North,1
C00851,2026-06-30,Group C,15,89.73,1,52.86,Premium,North,0
C01182,2026-06-30,Group B,30,58.11,1,31.12,Standard,North,0
C00853,2026-06-30,Group B,61,89.7,0,45.29,Premium,South,0
C00856,2026-06-30,Group A,35,66.2,2,51.97,Standard,West,0
C00829,2026-06-30,Group C,63,65.32,2,27.65,Standard,North,0
C00926,2026-06-30,Group C,36,33.09,0,33.92,Basic,South,0
C00936,2026-06-30,Group A,24,33.98,3,28.53,Basic,North,1
C00943,2026-06-30,Group A,58,65.36,0,28.31,Standard,South,0
C01023,2026-06-30,Group B,44,64.99,1,34.42,Standard,East,0
C01024,2026-06-30,Group C,39,,3,47.7,Standard,West,0
C00064,2026-06-30,Group B,24,31.43,1,35.05,Basic,West,0
C01097,2026-06-30,Group A,69,64.69,1,42.18,Standard,West,0
C01037,2026-06-30,Group A,36,61.84,1,36.45,Standard,East,0
C01093,2026-06-30,Group A,43,38.82,1,35.59,Basic,North,0
C01042,2026-06-30,Group A,66,62.68,3,41.15,Standard,West,0
C01103,2026-06-30,Group A,64,30.2,3,24.89,Basic,South,0
C01088,2026-06-30,Group A,29,95.83,0,78.02,Premium,East,0
C01054,2026-06-30,Group B,32,100.67,1,52.0,Premium,South,0
C01083,2026-06-30,Group A,17,36.09,1,20.53,Basic,South,0
C01082,2026-06-30,Group C,18,34.98,1,47.26,Basic,North,0
C01081,2026-06-30,Group A,11,94.26,0,60.85,Premium,North,0
C01080,2026-06-30,Group A,55,32.29,1,31.42,Basic,East,0
C01056,2026-06-30,Group B,24,40.57,0,31.25,Basic,West,0
C00067,2026-06-30,Group C,62,38.0,0,44.31,Basic,South,0
C01086,2026-06-30,Group A,24,27.99,0,42.99,Basic,North,0
C01206,2026-06-30,Group C,3,70.46,6,32.71,Standard,East,1
C00081,2026-06-30,Group B,66,56.84,1,36.29,Standard,North,0
C01108,2026-06-30,Group A,10,63.45,0,41.58,Standard,South,0
C00947,2026-06-30,Group A,50,66.86,0,48.14,Standard,South,0
C00949,2026-06-30,Group C,66,37.84,1,21.82,Basic,West,0
C00959,2026-06-30,Group C,23,30.07,0,44.49,Basic,South,0
C01127,2026-06-30,Group A,32,33.13,1,29.94,Basic,West,0
C01126,2026-06-30,Group B,23,32.95,1,30.37,Basic,South,0
C01125,2026-06-30,Group C,65,62.71,0,49.09,Standard,North,0
C00963,2026-06-30,Group C,55,62.94,1,43.91,Standard,East,0
C01016,2026-06-30,Group A,47,38.11,2,34.35,Basic,South,0
C00965,2026-06-30,Group A,47,35.82,0,24.02,Basic,South,0
C00061,2026-06-30,Group A,49,92.3,2,47.76,Premium,East,0
C01117,2026-06-30,Group C,70,68.73,2,33.19,Standard,West,1
C00999,2026-06-30,Group A,41,103.13,2,68.4,Premium,East,0
C01004,2026-06-30,Group B,48,61.71,0,36.48,Standard,North,0
C01006,2026-06-30,Group B,55,91.54,0,57.54,Premium,North,0
C01007,2026-06-30,Group A,46,23.22,2,26.62,Basic,South,0
C01109,2026-06-30,Group A,39,72.71,1,39.24,Standard,East,0
C00969,2026-06-30,Group B,19,27.67,0,27.21,Basic,East,0
C00804,2026-06-30,Group A,22,68.34,1,32.66,Standard,East,0
C01210,2026-06-30,Group B,59,57.58,1,56.66,Standard,West,0
C00797,2026-06-30,Group A,45,65.58,1,44.42,Standard,West,0
C00611,2026-06-30,Group B,69,32.72,1,32.7,Basic,South,0
C00153,2026-06-30,Group A,23,62.56,1,8.71,Standard,South,0
C00151,2026-06-30,Group A,60,61.43,3,40.72,Standard,South,0
C01304,2026-06-30,Group C,8,53.58,2,48.13,Standard,East,0
C00640,2026-06-30,Group A,40,34.51,1,28.72,Basic,North,0
C00642,2026-06-30,Group C,52,99.87,3,56.15,Premium,South,0
C00643,2026-06-30,Group A,33,71.99,1,30.33,Standard,South,0
C01310,2026-06-30,Group A,6,64.39,0,41.83,Standard,South,0
C01295,2026-06-30,Group C,56,41.12,1,42.13,Basic,South,0
C00649,2026-06-30,Group B,70,63.39,0,40.97,Standard,North,0
C01292,2026-06-30,Group B,60,56.09,1,35.97,Standard,South,0
C00650,2026-06-30,Group A,30,37.53,1,46.33,Basic,North,0
C01287,2026-06-30,Group C,54,40.76,2,52.19,Basic,North,0
C00668,2026-06-30,Group B,53,93.84,0,46.42,Premium,South,0
C00669,2026-06-30,Group C,14,50.63,3,43.37,Basic,South,0
C00671,2026-06-30,Group B,49,91.29,0,49.22,Premium,West,0
C00035,2026-06-30,Group C,62,34.09,1,45.05,Basic,North,0
C01280,2026-06-30,Group B,60,62.69,0,25.19,Standard,East,0
C00610,2026-06-30,Group A,59,57.59,0,38.24,Standard,West,0
C01314,2026-06-30,Group A,24,36.66,4,20.59,Basic,West,0
C00560,2026-06-30,Group C,47,37.29,1,48.51,Basic,West,0
C01336,2026-06-30,Group A,54,98.99,1,50.89,Premium,North,0
C00565,2026-06-30,Group A,66,30.0,0,43.89,Basic,West,0
C00571,2026-06-30,Group A,68,42.15,1,54.63,Basic,North,0
C00161,2026-06-30,Group B,49,58.3,1,51.67,Standard,East,0
C00577,2026-06-30,Group A,26,58.52,2,56.33,Standard,East,0
C00579,2026-06-30,Group A,11,97.58,1,45.87,Premium,North,0
C00609,2026-06-30,Group B,35,65.71,2,54.6,Standard,East,0
C00582,2026-06-30,Group A,36,70.15,1,52.54,Standard,South,0
C00589,2026-06-30,Group C,37,38.95,5,41.68,Basic,West,0
C01325,2026-06-30,Group A,37,26.85,0,42.76,Basic,East,0
C01324,2026-06-30,Group C,67,72.15,2,54.03,Standard,North,0
C00590,2026-06-30,Group A,24,33.37,1,41.52,Basic,South,0
C00592,2026-06-30,Group B,14,69.59,0,63.85,Standard,South,0
C00594,2026-06-30,Group B,15,35.93,2,35.81,Basic,North,0
C01315,2026-06-30,Group A,38,101.68,0,32.7,Premium,South,0
C00586,2026-06-30,Group C,21,60.24,3,31.03,Standard,North,0
C00555,2026-06-30,Group B,34,40.23,3,31.26,Basic,East,0
C00146,2026-06-30,Group C,13,106.52,0,72.88,Premium,East,0
C00145,2026-06-30,Group B,59,68.02,1,34.5,Standard,North,0
C00751,2026-06-30,Group B,22,95.8,3,71.93,Premium,East,0
C00754,2026-06-30,Group A,17,60.36,2,45.5,Standard,East,0
C01233,2026-06-30,Group C,14,92.02,4,60.57,Premium,South,0
C00763,2026-06-30,Group B,66,64.39,1,35.83,Standard,West,0
C00048,2026-06-30,Group A,61,37.0,4,33.79,Basic,West,0
C01228,2026-06-30,Group C,67,89.24,2,57.2,Premium,West,0
C00764,2026-06-30,Group B,43,59.38,2,32.5,Standard,East,0
C00046,2026-06-30,Group A,56,39.33,1,25.27,Basic,East,0
C01226,2026-06-30,Group A,54,49.87,1,49.79,Standard,East,0
C01223,2026-06-30,Group B,31,62.18,0,23.56,Standard,West,0
C00775,2026-06-30,Group B,9,29.01,1,38.73,Basic,North,0
C00776,2026-06-30,Group A,50,33.87,1,29.56,Basic,West,0
C00780,2026-06-30,Group A,71,33.32,1,36.77,Basic,West,0
C00781,2026-06-30,Group A,24,65.18,2,39.13,Standard,East,0
C00125,2026-06-30,Group B,2,30.38,0,14.56,Basic,West,1
C01214,2026-06-30,Group A,13,42.11,0,23.32,Basic,West,0
C00772,2026-06-30,Group B,61,65.75,1,52.16,Standard,North,0
C00680,2026-06-30,Group A,12,66.44,1,54.83,Standard,North,0
C00740,2026-06-30,Group A,46,70.65,0,39.33,Standard,South,0
C01245,2026-06-30,Group A,9,39.87,2,33.65,Basic,South,1
C00683,2026-06-30,Group A,32,61.87,1,34.57,Standard,East,0
C01273,2026-06-30,Group A,38,30.02,1,32.05,Basic,East,0
C00684,2026-06-30,Group A,31,95.32,2,51.81,Premium,West,0
C01269,2026-06-30,Group B,27,63.49,1,44.42,Standard,North,0
C00691,2026-06-30,Group A,2,101.99,0,53.01,Premium,North,0
C00693,2026-06-30,Group A,43,104.64,1,67.79,Premium,North,0
C00694,2026-06-30,Group A,11,37.51,1,30.76,Basic,East,0
C01243,2026-06-30,Group A,41,98.8,0,48.93,Premium,West,0
C00141,2026-06-30,Group A,37,55.47,0,32.97,Standard,East,0
C00715,2026-06-30,Group B,50,34.63,1,47.07,Basic,North,0
C00722,2026-06-30,Group A,37,57.72,0,49.67,Standard,South,0
C00723,2026-06-30,Group A,10,32.69,1,30.77,Basic,East,0
C00733,2026-06-30,Group B,43,35.58,2,53.4,Basic,West,0
C01250,2026-06-30,Group B,40,89.77,1,57.48,Premium,East,0
C01247,2026-06-30,Group A,20,,1,52.42,Standard,North,0
C01246,2026-06-30,Group B,32,96.5,1,34.17,Premium,East,0
C01262,2026-06-30,Group A,22,67.27,1,42.41,Standard,East,0
C01500,2026-06-30,Group A,59,26.08,3,36.13,Basic,West,0
