customer_id,snapshot_date,plan,region,tenure_months,monthly_charge,support_contacts,usage_hours,churned_next_month
C0151,2026-04-30,Premium,North,8,97.55,3,45.76,1
C0152,2026-04-30,Premium,South,27,100.19,0,51.9,0
C0153,2026-04-30,Basic,East,33,34.59,0,12.36,0
C0154,2026-04-30,Standard,South,6,66.8,2,33.3,0
C0155,2026-04-30,Basic,West,55,36.04,4,26.58,1
C0156,2026-04-30,Standard,East,71,54.23,1,41.86,0
C0157,2026-04-30,Basic,South,24,23.79,0,46.45,0
C0158,2026-04-30,Standard,East,21,62.76,1,52.64,0
C0159,2026-04-30,Standard,West,68,56.99,0,65.78,0
C0160,2026-04-30,Standard,South,33,59.41,0,48.06,0
C0161,2026-04-30,Basic,North,65,22.33,2,30.91,0
C0162,2026-04-30,Premium,South,71,98.28,1,61.61,0
C0163,2026-04-30,Basic,West,58,32.13,1,41.09,0
C0164,2026-04-30,Basic,North,58,37.19,0,60.22,0
C0165,2026-04-30,Standard,West,12,65.25,2,38.16,0
C0166,2026-04-30,Basic,East,58,43.82,1,13.8,0
C0167,2026-04-30,Premium,East,5,92.44,3,50.6,0
C0168,2026-04-30,Premium,South,28,91.32,2,48.65,0
C0169,2026-04-30,Basic,West,16,34.4,4,48.41,0
C0170,2026-04-30,Premium,North,53,100.25,1,55.93,0
C0171,2026-04-30,Basic,South,71,21.74,3,38.0,0
C0172,2026-04-30,Standard,South,67,59.63,1,53.56,0
C0173,2026-04-30,Basic,South,59,33.64,0,46.86,0
C0174,2026-04-30,Premium,South,52,92.05,2,48.13,0
C0175,2026-04-30,Basic,North,62,40.38,0,38.73,0
C0176,2026-04-30,Basic,North,43,40.38,1,39.22,0
C0177,2026-04-30,Standard,North,66,,2,44.05,1
C0178,2026-04-30,Premium,East,43,97.72,2,65.44,0
C0179,2026-04-30,Premium,South,36,90.63,0,49.39,0
C0180,2026-04-30,Standard,East,40,64.65,0,42.9,0
C0181,2026-04-30,Premium,East,16,89.85,1,70.3,0
C0182,2026-04-30,Premium,East,61,97.98,0,37.71,0
C0183,2026-04-30,Standard,East,6,64.11,2,32.31,0
C0184,2026-04-30,Basic,East,44,39.82,2,19.36,0
C0185,2026-04-30,Standard,East,43,62.92,0,39.01,0
C0186,2026-04-30,Standard,East,46,59.59,2,46.82,0
C0187,2026-04-30,Basic,East,7,31.88,1,31.84,0
C0188,2026-04-30,,South,57,41.17,0,28.67,0
C0189,2026-04-30,Standard,North,13,70.66,1,43.87,0
C0190,2026-04-30,Basic,West,16,36.17,3,60.81,0
C0191,2026-04-30,Premium,South,22,86.66,0,68.95,0
C0192,2026-04-30,Basic,East,42,31.88,3,33.95,0
C0193,2026-04-30,Basic,North,57,25.68,2,34.24,0
C0194,2026-04-30,Premium,South,53,89.71,1,45.94,0
C0195,2026-04-30,Basic,East,48,33.57,1,17.11,1
C0196,2026-04-30,Basic,East,40,31.69,2,42.27,0
C0197,2026-04-30,Standard,East,23,71.44,1,38.77,0
C0198,2026-04-30,Premium,South,38,94.83,0,55.28,0
C0199,2026-04-30,Basic,West,17,29.25,2,22.5,0
C0200,2026-04-30,Basic,East,43,23.95,1,34.49,0
C0201,2026-04-30,Standard,West,46,61.28,2,51.41,0
C0202,2026-04-30,Premium,East,59,93.84,2,57.5,0
C0203,2026-04-30,Standard,East,18,62.17,0,53.91,0
C0204,2026-04-30,Basic,West,21,34.68,1,31.15,0
C0205,2026-04-30,Basic,North,24,27.94,2,58.45,0
C0206,2026-04-30,Basic,West,71,34.63,3,30.82,0
C0207,2026-04-30,Basic,West,56,26.56,3,43.84,1
C0208,2026-04-30,Standard,East,66,67.64,0,38.02,0
C0209,2026-04-30,Basic,East,54,38.82,1,26.6,0
C0210,2026-04-30,Standard,East,48,56.59,0,35.98,0
C0211,2026-04-30,Standard,South,21,70.24,0,45.69,0
C0212,2026-04-30,Standard,West,34,66.93,1,52.19,0
C0213,2026-04-30,Basic,North,62,34.23,0,35.67,0
C0214,2026-04-30,Premium,South,47,89.9,1,67.58,0
C0215,2026-04-30,Standard,East,5,68.99,3,46.7,0
C0216,2026-04-30,Standard,West,48,75.85,0,53.08,0
C0217,2026-04-30,Basic,South,38,32.25,1,41.67,0
C0218,2026-04-30,Basic,South,40,39.35,0,46.72,0
C0219,2026-04-30,Premium,North,7,96.52,0,67.06,0
C0220,2026-04-30,Basic,North,12,31.16,3,27.98,0
C0221,2026-04-30,Basic,North,72,33.09,1,31.39,0
C0222,2026-04-30,Standard,North,42,66.94,2,57.84,0
C0223,2026-04-30,Standard,West,15,61.69,0,27.13,1
C0224,2026-04-30,Premium,West,51,101.68,0,39.69,0
C0225,2026-04-30,Basic,West,5,39.39,2,36.61,0
C0226,2026-04-30,Premium,North,27,89.01,2,63.13,0
C0227,2026-04-30,Basic,North,42,38.59,1,39.4,0
C0228,2026-04-30,Standard,South,41,69.79,4,36.83,0
C0229,2026-04-30,Standard,East,34,61.38,0,40.84,0
C0230,2026-04-30,Basic,South,20,38.27,1,25.94,0
C0231,2026-04-30,Basic,South,55,27.35,1,25.9,0
C0232,2026-04-30,Basic,North,58,29.99,2,58.55,0
C0233,2026-04-30,Premium,East,72,90.87,2,56.05,0
C0234,2026-04-30,Standard,South,43,59.16,0,65.07,0
C0235,2026-04-30,Premium,North,6,88.51,0,46.23,0
C0236,2026-04-30,Premium,East,39,90.11,0,56.8,0
C0237,2026-04-30,Standard,West,53,66.07,1,40.08,0
C0238,2026-04-30,Standard,North,68,58.61,0,29.67,0
C0239,2026-04-30,Basic,South,30,30.87,1,22.17,0
C0240,2026-04-30,Basic,West,67,41.25,1,29.25,0
C0241,2026-04-30,Premium,East,12,103.15,1,36.77,0
C0242,2026-04-30,Standard,West,32,73.7,0,29.07,0
C0243,2026-04-30,Basic,South,5,26.75,1,54.19,0
C0244,2026-04-30,Standard,South,15,61.64,1,45.26,0
C0245,2026-04-30,Standard,East,28,68.89,0,57.29,0
C0246,2026-04-30,Premium,North,9,95.65,0,56.6,0
C0247,2026-04-30,Standard,North,34,59.16,1,57.69,1
C0248,2026-04-30,Basic,East,46,26.57,1,34.36,1
C0249,2026-04-30,Basic,East,9,31.22,2,37.61,0
C0250,2026-04-30,Standard,North,54,69.67,0,52.13,0
C0251,2026-04-30,Standard,East,17,59.71,1,49.92,1
C0252,2026-04-30,Premium,South,30,80.85,0,63.21,0
C0253,2026-04-30,Standard,East,36,67.32,2,55.29,0
C0254,2026-04-30,Basic,West,31,32.48,1,35.05,0
C0255,2026-04-30,Basic,North,59,34.12,3,36.94,0
C0256,2026-04-30,Standard,West,6,76.76,0,38.36,0
C0257,2026-04-30,Premium,South,8,91.84,0,52.99,0
C0258,2026-04-30,Basic,West,41,30.91,1,39.62,0
C0259,2026-04-30,Basic,South,17,32.67,0,29.79,0
C0260,2026-04-30,Standard,South,12,64.3,0,45.16,0
C0261,2026-04-30,Basic,West,12,35.03,1,37.86,0
C0262,2026-04-30,Premium,East,40,98.18,1,59.33,0
C0263,2026-04-30,Basic,North,19,32.62,0,57.75,0
C0264,2026-04-30,Basic,East,46,42.71,0,48.65,0
C0265,2026-04-30,Premium,West,22,97.86,2,46.49,0
C0266,2026-04-30,Basic,South,20,31.69,2,50.62,1
C0267,2026-04-30,Basic,West,58,32.78,2,31.86,0
C0268,2026-04-30,Basic,East,5,39.18,1,48.94,0
C0269,2026-04-30,Basic,South,18,28.36,3,42.93,0
C0270,2026-04-30,Basic,North,20,36.14,3,28.37,1
C0271,2026-04-30,Basic,East,71,37.36,1,22.24,0
C0272,2026-04-30,Basic,North,61,41.01,1,46.81,0
C0273,2026-04-30,Basic,West,21,34.98,2,21.05,0
C0274,2026-04-30,Standard,East,46,,0,55.76,0
C0275,2026-04-30,Standard,South,27,67.53,1,64.55,0
C0276,2026-04-30,Basic,North,16,28.56,0,36.6,0
C0277,2026-04-30,Basic,East,40,38.69,1,45.26,0
C0278,2026-04-30,Standard,North,16,63.31,2,46.67,0
C0279,2026-04-30,Premium,South,5,,3,54.11,0
C0280,2026-04-30,Premium,West,5,89.36,0,53.47,0
C0281,2026-04-30,Basic,West,47,28.16,3,45.5,0
C0282,2026-04-30,Basic,West,45,40.72,1,50.88,0
C0283,2026-04-30,Basic,West,24,33.49,0,40.59,0
C0284,2026-04-30,Basic,East,33,47.05,1,45.05,0
C0285,2026-04-30,Standard,North,52,62.35,2,54.91,0
C0286,2026-04-30,Basic,West,7,36.31,1,47.94,0
C0287,2026-04-30,Basic,West,30,39.21,1,28.8,0
C0288,2026-04-30,Basic,West,53,39.2,0,29.68,0
C0289,2026-04-30,Standard,East,18,71.72,0,41.85,0
C0290,2026-04-30,Basic,North,42,26.21,1,30.68,0
C0291,2026-04-30,Premium,East,13,95.44,1,54.86,1
C0292,2026-04-30,Basic,South,27,27.55,0,58.98,0
C0293,2026-04-30,Premium,West,18,100.63,1,54.34,0
C0294,2026-04-30,Basic,South,41,39.51,0,44.66,0
C0295,2026-04-30,Premium,South,58,93.7,0,75.64,0
C0296,2026-04-30,Premium,North,13,105.11,4,54.19,0
C0297,2026-04-30,Premium,West,47,100.51,0,62.98,0
C0298,2026-04-30,Premium,West,30,82.32,0,51.45,0
C0299,2026-04-30,Standard,North,19,62.63,0,49.82,0
C0300,2026-04-30,Standard,South,53,56.79,2,32.45,0
C0301,2026-04-30,Standard,South,6,61.75,0,71.01,0
C0302,2026-04-30,Basic,South,7,40.01,1,45.15,0
C0303,2026-04-30,Standard,West,60,64.62,1,44.05,0
C0304,2026-04-30,Standard,North,26,58.29,3,59.68,0
C0305,2026-04-30,Premium,South,41,96.14,3,27.24,0
C0306,2026-04-30,Standard,North,69,56.53,0,29.46,0
C0307,2026-04-30,Basic,North,70,33.63,1,40.8,0
C0308,2026-04-30,Standard,West,70,65.44,1,46.96,0
C0309,2026-04-30,Basic,West,37,39.22,3,39.01,0
C0310,2026-04-30,Basic,North,71,33.09,2,27.43,0
C0311,2026-04-30,Standard,East,30,56.4,0,49.49,0
C0312,2026-04-30,Basic,North,59,29.88,2,56.95,0
C0313,2026-04-30,Basic,North,13,,3,48.7,0
C0314,2026-04-30,Basic,South,49,35.76,0,31.08,0
C0315,2026-04-30,Basic,North,56,25.11,1,41.43,0
C0316,2026-04-30,Basic,South,7,32.56,3,39.58,0
C0317,2026-04-30,Basic,West,24,42.54,1,30.13,1
C0318,2026-04-30,Standard,East,29,57.19,2,46.46,0
C0319,2026-04-30,Basic,East,40,35.07,0,48.03,0
C0320,2026-04-30,Premium,South,20,98.04,0,50.63,0
C0321,2026-04-30,Premium,North,66,92.25,0,42.43,0
C0322,2026-04-30,Standard,North,64,66.81,0,36.1,0
C0323,2026-04-30,Basic,South,65,33.78,1,28.37,0
C0324,2026-04-30,Standard,North,5,67.22,0,49.65,0
C0325,2026-04-30,Premium,West,6,104.19,1,45.66,0
C0326,2026-04-30,Standard,West,37,68.79,2,50.76,0
C0327,2026-04-30,Premium,West,29,98.22,1,60.48,0
C0328,2026-04-30,Standard,East,30,64.77,1,48.67,0
C0329,2026-04-30,Standard,East,70,58.38,1,19.56,0
C0330,2026-04-30,Basic,East,17,,3,29.2,1
C0331,2026-04-30,Standard,South,52,73.67,1,61.28,0
C0332,2026-04-30,Basic,East,44,26.18,0,14.03,0
C0333,2026-04-30,Standard,West,31,63.72,3,42.17,0
C0334,2026-04-30,Premium,West,11,84.3,2,43.64,0
C0335,2026-04-30,Basic,East,56,29.8,1,39.84,0
C0336,2026-04-30,Standard,North,5,69.77,1,45.5,0
C0337,2026-04-30,Basic,East,22,32.36,3,46.12,1
C0338,2026-04-30,Standard,South,53,65.43,1,57.71,0
C0339,2026-04-30,Basic,East,65,39.5,1,48.16,0
C0340,2026-04-30,Premium,East,58,102.34,1,45.29,0
C0341,2026-04-30,Basic,West,43,34.03,0,44.39,0
C0342,2026-04-30,Premium,South,58,94.01,4,40.41,0
C0343,2026-04-30,Premium,West,35,87.04,3,62.15,0
C0344,2026-04-30,Standard,West,30,67.75,1,50.59,0
C0345,2026-04-30,Standard,South,21,60.13,1,42.42,0
C0346,2026-04-30,Standard,South,62,75.71,1,45.02,0
C0347,2026-04-30,Premium,East,58,97.6,1,40.42,0
C0348,2026-04-30,Basic,West,34,40.02,1,41.16,0
C0349,2026-04-30,Standard,East,63,66.96,0,57.43,0
C0350,2026-04-30,Basic,West,28,28.09,1,37.15,0
C0351,2026-04-30,Standard,South,29,68.75,2,33.38,1
C0352,2026-04-30,Basic,East,64,,1,46.54,0
C0353,2026-04-30,Standard,South,29,73.96,2,54.34,0
C0354,2026-04-30,Standard,West,28,64.65,1,21.31,0
C0355,2026-04-30,Standard,South,36,65.39,3,42.64,0
C0356,2026-04-30,Standard,East,30,59.87,2,53.83,0
C0357,2026-04-30,Standard,North,57,68.02,3,60.95,0
C0358,2026-04-30,Standard,West,6,61.38,0,46.36,0
C0359,2026-04-30,Standard,South,20,59.95,2,61.9,0
C0360,2026-04-30,Standard,South,37,58.3,1,48.26,0
C0361,2026-04-30,Premium,East,6,94.59,1,64.89,0
C0362,2026-04-30,Basic,South,38,35.6,3,64.64,0
C0363,2026-04-30,Basic,West,38,32.79,0,37.61,0
C0364,2026-04-30,Basic,East,46,,2,28.29,0
C0365,2026-04-30,Standard,East,45,71.36,2,52.27,0
C0366,2026-04-30,Basic,North,44,34.73,2,34.24,0
C0367,2026-04-30,Standard,North,13,65.2,3,40.54,1
C0368,2026-04-30,Standard,South,18,61.13,1,43.12,0
C0369,2026-04-30,Basic,West,69,27.73,1,57.29,0
C0370,2026-04-30,Premium,West,6,92.56,2,62.37,0
C0371,2026-04-30,Standard,East,25,78.48,1,38.35,0
C0372,2026-04-30,Basic,East,5,31.17,0,49.88,0
C0373,2026-04-30,Basic,South,8,40.18,2,35.25,0
C0374,2026-04-30,Basic,North,25,30.99,0,35.49,0
C0375,2026-04-30,Basic,North,51,26.83,1,43.23,0
C0376,2026-04-30,Basic,South,65,32.59,0,27.47,0
C0377,2026-04-30,Premium,South,53,104.87,0,58.21,0
C0378,2026-04-30,Standard,North,50,67.17,1,64.35,0
C0379,2026-04-30,Basic,South,30,40.06,3,44.53,1
C0380,2026-04-30,Standard,North,43,68.74,2,41.3,0
C0381,2026-04-30,Standard,East,64,,0,30.7,0
C0382,2026-04-30,Premium,West,48,88.14,0,54.67,0
C0383,2026-04-30,Standard,East,60,66.9,2,43.89,0
C0384,2026-04-30,Standard,South,66,61.25,0,36.6,0
C0385,2026-04-30,Basic,South,40,33.65,1,49.9,0
C0386,2026-04-30,Premium,South,56,92.51,1,37.24,0
C0387,2026-04-30,Standard,North,52,63.81,4,59.98,0
C0388,2026-04-30,Premium,East,9,101.49,2,52.38,0
C0389,2026-04-30,Basic,East,69,37.81,1,46.49,0
C0390,2026-04-30,Premium,North,9,90.97,4,43.65,0
C0391,2026-04-30,Standard,South,60,63.21,1,62.93,0
C0392,2026-04-30,Basic,South,62,27.94,0,52.63,0
C0393,2026-04-30,Standard,North,44,59.98,1,51.43,0
C0394,2026-04-30,Standard,East,67,64.82,2,31.63,0
C0395,2026-04-30,Basic,East,54,29.07,0,52.99,0
C0396,2026-04-30,Standard,East,61,69.16,1,53.35,0
C0397,2026-04-30,Premium,East,31,92.14,0,37.01,0
C0398,2026-04-30,Basic,West,33,39.24,1,36.38,0
C0399,2026-04-30,Standard,West,13,61.5,0,45.4,0
C0400,2026-04-30,Standard,East,71,55.86,2,43.4,0
C0001,2026-05-31,Standard,North,11,73.11,5,34.82,0
C0002,2026-05-31,Standard,South,10,73.41,2,35.47,0
C0003,2026-05-31,Premium,East,40,91.25,1,53.14,0
C0004,2026-05-31,,West,45,66.37,1,47.29,0
C0005,2026-05-31,Basic,East,17,32.21,0,36.0,0
C0006,2026-05-31,Premium,West,52,91.63,0,49.86,0
C0007,2026-05-31,Standard,East,8,69.55,0,53.63,0
C0008,2026-05-31,Standard,North,49,62.46,1,53.67,0
C0009,2026-05-31,Basic,South,43,,2,38.47,0
C0010,2026-05-31,Standard,West,49,70.15,2,36.87,0
C0011,2026-05-31,Basic,North,15,34.34,1,34.74,0
C0012,2026-05-31,Premium,West,57,103.98,1,56.26,0
C0013,2026-05-31,Standard,East,13,59.43,0,38.56,0
C0014,2026-05-31,Premium,South,18,95.0,3,68.94,0
C0015,2026-05-31,Standard,West,51,68.1,4,69.89,0
C0016,2026-05-31,Basic,West,39,38.83,3,55.12,1
C0017,2026-05-31,Standard,North,39,63.79,4,57.27,0
C0018,2026-05-31,Basic,North,37,37.29,2,36.48,0
C0019,2026-05-31,Premium,East,64,98.49,1,60.63,0
C0020,2026-05-31,Standard,West,35,67.61,1,60.67,0
C0021,2026-05-31,Standard,North,54,58.39,0,57.4,0
C0022,2026-05-31,Basic,East,8,31.06,3,36.33,0
C0023,2026-05-31,Premium,North,42,92.95,1,65.53,0
C0024,2026-05-31,Premium,East,23,,2,53.84,0
C0025,2026-05-31,Standard,East,13,61.8,2,40.05,0
C0026,2026-05-31,Basic,North,39,35.93,0,41.73,0
C0027,2026-05-31,Standard,East,54,60.92,2,45.86,0
C0028,2026-05-31,Basic,West,38,29.09,1,45.26,0
C0029,2026-05-31,Basic,West,16,29.67,0,45.35,0
C0030,2026-05-31,Standard,North,60,57.79,0,54.53,0
C0031,2026-05-31,Standard,North,32,54.38,1,45.3,0
C0032,2026-05-31,Premium,North,56,92.98,3,59.39,0
C0033,2026-05-31,Basic,South,24,,2,48.56,0
C0034,2026-05-31,Basic,North,61,37.73,2,30.26,0
C0035,2026-05-31,Standard,West,7,69.59,0,58.21,0
C0036,2026-05-31,Basic,West,25,40.05,1,31.91,0
C0037,2026-05-31,Basic,West,49,43.71,1,19.26,1
C0038,2026-05-31,Standard,North,56,61.39,0,36.73,0
C0039,2026-05-31,Basic,North,47,,1,30.03,0
C0040,2026-05-31,Standard,West,52,62.22,1,56.14,0
C0041,2026-05-31,Standard,South,13,59.9,0,43.9,0
C0042,2026-05-31,Premium,East,54,97.47,0,59.41,0
C0043,2026-05-31,Standard,West,51,66.5,0,52.81,0
C0044,2026-05-31,Basic,North,54,29.34,1,44.17,0
C0045,2026-05-31,Premium,North,22,97.13,2,58.29,0
C0046,2026-05-31,Premium,North,48,101.7,0,58.08,0
C0047,2026-05-31,Basic,North,12,36.45,2,42.64,0
C0048,2026-05-31,Basic,North,9,43.17,2,25.86,0
C0049,2026-05-31,Standard,West,70,63.84,4,60.35,0
C0050,2026-05-31,Basic,East,13,29.96,0,29.24,0
C0051,2026-05-31,Basic,West,11,35.81,2,41.76,1
C0052,2026-05-31,Basic,West,37,31.87,0,40.28,0
C0053,2026-05-31,Standard,West,72,63.13,0,56.1,0
C0054,2026-05-31,Standard,North,22,66.2,4,52.26,0
C0055,2026-05-31,Standard,South,46,61.05,1,47.57,0
C0056,2026-05-31,Standard,West,47,62.65,1,37.11,0
C0057,2026-05-31,Standard,North,25,67.19,1,57.18,0
C0058,2026-05-31,Standard,North,66,63.1,1,53.18,0
C0059,2026-05-31,Basic,East,17,32.69,2,33.95,0
C0060,2026-05-31,Basic,West,68,34.86,3,53.84,0
C0061,2026-05-31,Standard,West,41,69.97,4,48.63,0
C0062,2026-05-31,Standard,West,57,65.9,3,52.63,0
C0063,2026-05-31,Standard,North,33,60.36,3,55.96,0
C0064,2026-05-31,Standard,West,33,67.08,0,34.58,0
C0065,2026-05-31,Standard,West,66,64.39,0,51.15,0
C0066,2026-05-31,Standard,East,24,49.4,0,53.63,0
C0067,2026-05-31,Standard,West,59,57.68,1,42.36,0
C0068,2026-05-31,Basic,West,54,33.32,3,33.32,0
C0069,2026-05-31,Basic,South,60,38.25,0,30.58,0
C0070,2026-05-31,Standard,North,56,70.44,4,38.39,0
C0071,2026-05-31,Basic,South,71,36.81,0,38.24,0
C0072,2026-05-31,Basic,North,33,38.34,2,33.14,0
C0073,2026-05-31,Premium,North,29,99.66,2,57.49,0
C0074,2026-05-31,Basic,North,39,42.16,3,20.68,1
C0075,2026-05-31,Basic,East,8,44.2,0,36.52,0
C0076,2026-05-31,Basic,East,56,35.36,1,41.31,0
C0077,2026-05-31,Basic,East,21,29.83,1,67.64,0
C0078,2026-05-31,Standard,East,65,62.18,1,33.24,0
C0079,2026-05-31,Standard,East,43,61.21,0,62.02,0
C0080,2026-05-31,Standard,East,25,75.79,1,59.95,0
C0081,2026-05-31,Standard,North,34,63.01,1,52.9,0
C0082,2026-05-31,Basic,West,28,40.3,3,36.82,0
C0083,2026-05-31,Premium,South,17,92.87,2,47.85,0
C0084,2026-05-31,Basic,North,55,38.95,1,40.73,0
C0085,2026-05-31,Basic,West,41,31.4,2,47.44,0
C0086,2026-05-31,Basic,East,16,36.01,0,42.31,0
C0087,2026-05-31,Standard,North,10,58.5,1,61.67,0
C0088,2026-05-31,Standard,North,30,59.3,1,43.96,0
C0089,2026-05-31,Basic,North,49,29.45,2,43.06,0
C0090,2026-05-31,Standard,South,67,55.65,0,35.73,0
C0091,2026-05-31,Basic,North,25,25.71,0,42.3,0
C0092,2026-05-31,Standard,East,25,72.78,3,64.58,0
C0093,2026-05-31,Standard,East,12,62.31,0,38.75,0
C0094,2026-05-31,Basic,West,7,33.09,0,37.71,0
C0095,2026-05-31,Basic,East,29,32.01,1,28.67,0
C0096,2026-05-31,Standard,East,21,63.98,0,50.38,0
C0097,2026-05-31,Basic,East,26,34.17,3,15.62,0
C0098,2026-05-31,Basic,North,23,43.73,0,34.62,0
C0099,2026-05-31,Basic,North,66,30.56,1,46.87,0
C0100,2026-05-31,Premium,East,45,90.07,1,76.75,0
C0101,2026-05-31,Premium,North,27,101.91,2,83.28,0
C0102,2026-05-31,Standard,North,33,56.26,2,41.1,0
C0103,2026-05-31,Basic,North,39,25.28,0,64.29,0
C0104,2026-05-31,Premium,West,17,87.93,0,63.18,0
C0105,2026-05-31,Standard,South,72,69.23,1,45.46,0
C0106,2026-05-31,Standard,East,49,61.79,0,59.87,0
C0107,2026-05-31,Standard,South,70,64.07,2,41.74,0
C0108,2026-05-31,Basic,North,31,39.26,0,39.8,0
C0109,2026-05-31,Basic,South,20,23.22,1,41.48,0
C0110,2026-05-31,Premium,North,51,95.26,2,33.04,0
C0111,2026-05-31,Standard,West,13,64.93,0,33.2,0
C0112,2026-05-31,Basic,North,59,44.37,1,45.87,0
C0113,2026-05-31,Basic,South,45,27.35,1,39.83,0
C0114,2026-05-31,Standard,West,37,73.21,0,52.82,0
C0115,2026-05-31,Basic,East,54,38.36,2,41.16,0
C0116,2026-05-31,Premium,South,44,90.79,1,64.72,0
C0117,2026-05-31,Standard,East,16,62.11,0,57.4,0
C0118,2026-05-31,Standard,West,71,64.12,0,47.76,0
C0119,2026-05-31,Standard,South,23,74.63,1,63.32,0
C0120,2026-05-31,Standard,East,47,72.39,2,57.61,0
C0121,2026-05-31,Standard,West,51,65.09,2,46.24,0
C0122,2026-05-31,Standard,East,43,62.29,4,56.02,0
C0123,2026-05-31,,South,45,36.36,0,44.16,0
C0124,2026-05-31,Basic,North,6,40.62,0,56.66,0
C0125,2026-05-31,Basic,North,6,37.15,1,40.15,0
C0126,2026-05-31,Standard,West,6,60.68,1,55.42,0
C0127,2026-05-31,Basic,East,33,33.45,3,52.39,1
C0128,2026-05-31,Basic,South,62,35.92,1,31.84,0
C0129,2026-05-31,Basic,South,24,32.88,0,40.16,0
C0130,2026-05-31,Standard,East,18,61.36,1,41.9,0
C0131,2026-05-31,Basic,East,45,34.68,0,24.98,0
C0132,2026-05-31,Premium,East,34,104.2,2,75.29,0
C0133,2026-05-31,Standard,South,48,67.93,1,59.67,0
C0134,2026-05-31,Basic,East,66,39.4,2,53.23,0
C0135,2026-05-31,Standard,South,63,66.29,0,48.15,0
C0136,2026-05-31,Basic,West,10,36.22,0,25.13,0
C0137,2026-05-31,Premium,North,30,96.96,1,49.59,0
C0138,2026-05-31,Standard,North,42,61.19,0,40.63,0
C0139,2026-05-31,Standard,South,61,75.66,4,50.75,0
C0140,2026-05-31,Basic,East,35,37.15,0,58.68,0
C0141,2026-05-31,Standard,East,33,57.97,1,42.43,0
C0142,2026-05-31,Standard,South,51,65.33,3,51.83,0
C0143,2026-05-31,Premium,West,31,94.36,1,63.1,0
C0144,2026-05-31,Standard,South,70,58.26,2,53.34,0
C0145,2026-05-31,Standard,North,17,57.58,3,44.29,0
C0146,2026-05-31,Basic,North,8,33.92,1,31.67,0
C0147,2026-05-31,Basic,West,34,33.63,0,37.41,0
C0148,2026-05-31,Standard,North,25,61.98,3,40.59,0
C0149,2026-05-31,Standard,West,45,62.02,1,43.56,0
C0150,2026-05-31,Basic,South,9,32.85,0,50.89,0
C0151,2026-05-31,Premium,North,27,98.8,1,58.93,0
C0152,2026-05-31,Premium,South,57,98.19,0,64.73,0
C0153,2026-05-31,Basic,East,58,30.38,2,17.49,0
C0154,2026-05-31,Standard,South,63,75.84,2,41.51,1
C0155,2026-05-31,Basic,West,58,27.43,0,33.43,1
C0156,2026-05-31,Standard,East,7,63.49,2,39.07,0
C0157,2026-05-31,Basic,South,60,28.12,1,52.75,0
C0158,2026-05-31,Standard,East,47,54.22,1,49.93,0
C0159,2026-05-31,Standard,West,71,67.66,2,65.25,0
C0160,2026-05-31,Standard,South,24,56.09,0,46.97,0
C0161,2026-05-31,Basic,North,7,36.32,0,41.46,0
C0162,2026-05-31,Premium,South,59,99.14,1,46.68,0
C0163,2026-05-31,Basic,West,24,38.37,1,44.52,0
C0164,2026-05-31,Basic,North,22,34.39,0,62.69,0
C0165,2026-05-31,Standard,West,59,63.72,1,25.17,0
C0166,2026-05-31,Basic,East,53,40.13,2,24.7,0
C0167,2026-05-31,Premium,East,26,101.54,3,52.24,0
C0168,2026-05-31,Premium,South,71,100.66,1,60.12,0
C0169,2026-05-31,Basic,West,21,32.21,3,40.69,1
C0170,2026-05-31,Premium,North,62,88.31,3,59.61,0
C0171,2026-05-31,Basic,South,17,26.0,1,30.32,0
C0172,2026-05-31,Standard,South,72,66.01,0,60.68,0
C0173,2026-05-31,Basic,South,67,38.62,1,41.24,0
C0174,2026-05-31,Premium,South,24,93.93,0,49.44,0
C0175,2026-05-31,Basic,North,59,30.6,1,48.52,0
C0176,2026-05-31,Basic,North,12,36.6,1,37.94,0
C0177,2026-05-31,Standard,North,67,63.56,0,52.46,0
C0178,2026-05-31,Premium,East,28,98.54,2,59.73,0
C0179,2026-05-31,Premium,South,70,89.61,1,57.48,0
C0180,2026-05-31,Standard,East,72,59.26,0,47.62,0
C0181,2026-05-31,Premium,East,31,,3,58.25,0
C0182,2026-05-31,Premium,East,54,91.19,0,41.43,0
C0183,2026-05-31,Standard,East,33,58.13,1,30.53,0
C0184,2026-05-31,Basic,East,62,32.85,1,30.02,0
C0185,2026-05-31,Standard,East,66,65.47,1,47.04,0
C0186,2026-05-31,Standard,East,58,64.43,3,44.08,0
C0187,2026-05-31,Basic,East,38,,0,31.72,0
C0188,2026-05-31,Basic,South,6,32.2,1,26.76,0
C0189,2026-05-31,Standard,North,14,65.6,1,48.14,0
C0190,2026-05-31,Basic,West,63,42.65,0,55.34,0
C0191,2026-05-31,Premium,South,18,98.48,2,63.02,0
C0192,2026-05-31,Basic,East,26,34.78,1,42.54,0
C0193,2026-05-31,Basic,North,13,38.97,0,39.09,0
C0194,2026-05-31,Premium,South,41,101.92,0,39.38,0
C0195,2026-05-31,Basic,East,63,45.39,2,18.51,0
C0196,2026-05-31,Basic,East,65,33.79,1,35.82,0
C0197,2026-05-31,Standard,East,73,70.79,1,39.1,0
C0198,2026-05-31,Premium,South,53,89.42,0,49.04,0
C0199,2026-05-31,Basic,West,19,43.46,1,24.26,0
C0200,2026-05-31,Basic,East,54,37.0,1,34.55,0
C0201,2026-05-31,Standard,West,6,59.59,0,51.19,0
