customer_id,snapshot_date,tenure_months,monthly_charge,support_contacts,usage_hours,plan,region,churned_next_month
C0090,2026-04-30,38,65.3,4,48.96,Standard,East,0
C0091,2026-04-30,12,24.23,1,40.75,Basic,East,0
C0092,2026-04-30,24,61.72,0,45.99,Standard,East,0
C0093,2026-04-30,42,62.76,1,50.88,Standard,South,0
C0094,2026-04-30,70,26.99,1,49.35,Basic,East,0
C0095,2026-04-30,52,35.5,0,24.37,Basic,South,0
C0096,2026-04-30,14,52.33,2,42.63,Standard,West,0
C0097,2026-04-30,5,38.28,0,46.44,Basic,North,0
C0098,2026-04-30,51,31.86,1,29.38,Basic,North,0
C0099,2026-04-30,57,37.19,0,42.63,Basic,South,0
C0100,2026-04-30,66,98.44,2,53.59,Premium,East,0
C0101,2026-04-30,17,103.82,1,45.38,Premium,East,0
C0102,2026-04-30,45,67.81,1,69.11,Standard,South,0
C0103,2026-04-30,29,52.18,2,40.21,Basic,West,0
C0104,2026-04-30,41,90.3,1,55.14,Premium,South,0
C0105,2026-04-30,38,64.4,1,31.32,Standard,North,0
C0106,2026-04-30,66,70.25,1,35.63,Standard,North,0
C0107,2026-04-30,71,51.74,3,47.09,Standard,West,0
C0108,2026-04-30,67,29.63,1,30.22,Basic,North,0
C0109,2026-04-30,59,33.64,0,50.02,Basic,West,0
C0110,2026-04-30,52,92.05,2,44.99,Premium,South,0
C0111,2026-04-30,62,70.38,0,49.66,Standard,North,0
C0112,2026-04-30,43,40.38,1,37.32,Basic,South,0
C0113,2026-04-30,66,31.2,0,40.13,Basic,East,0
C0114,2026-04-30,43,58.16,1,47.08,Standard,South,0
C0115,2026-04-30,27,33.48,1,43.7,Basic,West,0
C0116,2026-04-30,51,94.65,2,66.36,Premium,East,0
C0117,2026-04-30,16,67.05,2,23.34,Standard,South,1
C0118,2026-04-30,61,65.46,1,24.92,Standard,East,0
C0119,2026-04-30,25,,1,41.59,Standard,West,0
C0120,2026-04-30,61,56.04,2,48.98,Standard,South,0
C0121,2026-04-30,58,65.4,1,54.45,Standard,North,0
C0122,2026-04-30,9,59.59,0,53.37,Standard,South,0
C0123,2026-04-30,7,31.88,1,41.95,Basic,West,0
C0124,2026-04-30,57,41.17,0,46.71,Basic,North,0
C0125,2026-04-30,13,40.66,1,52.89,Basic,West,0
C0126,2026-04-30,16,66.17,3,48.35,Standard,East,0
C0127,2026-04-30,22,26.66,0,45.4,Basic,East,0
C0128,2026-04-30,42,33.66,4,45.84,Basic,South,0
C0129,2026-04-30,25,25.68,1,32.46,Basic,West,0
C0130,2026-04-30,46,59.71,1,54.56,Standard,North,0
C0131,2026-04-30,48,33.57,1,35.28,Basic,South,0
C0132,2026-04-30,40,91.69,2,59.33,Premium,South,0
C0133,2026-04-30,23,57.88,0,66.7,Standard,South,0
C0134,2026-04-30,38,34.83,1,17.98,Basic,South,0
C0135,2026-04-30,17,59.25,2,32.14,Standard,North,0
C0136,2026-04-30,43,23.95,1,30.66,Basic,North,0
C0137,2026-04-30,46,91.28,2,54.8,Premium,North,0
C0138,2026-04-30,59,63.84,2,43.91,Standard,East,0
C0139,2026-04-30,18,62.17,0,36.58,Standard,South,0
C0140,2026-04-30,21,34.68,1,34.17,Basic,East,0
C0141,2026-04-30,24,57.94,2,51.01,Standard,East,0
C0142,2026-04-30,71,64.63,3,68.14,Standard,East,0
C0143,2026-04-30,56,86.56,3,70.36,Premium,East,0
C0144,2026-04-30,66,67.64,0,34.41,Standard,East,0
C0145,2026-04-30,54,68.82,1,43.71,Standard,East,0
C0146,2026-04-30,48,26.59,0,20.48,Basic,East,0
C0147,2026-04-30,21,40.24,0,17.23,Basic,East,0
C0148,2026-04-30,34,66.93,1,45.62,Standard,South,0
C0149,2026-04-30,62,64.23,0,35.96,Standard,North,0
C0150,2026-04-30,47,29.9,1,37.03,Basic,West,0
C0151,2026-04-30,5,98.99,3,31.23,Premium,South,0
C0152,2026-04-30,48,105.85,0,56.53,Premium,East,0
C0153,2026-04-30,38,32.25,1,36.25,Basic,North,0
C0154,2026-04-30,40,69.35,0,40.62,Standard,South,0
C0155,2026-04-30,7,36.52,0,37.17,Basic,East,0
C0156,2026-04-30,12,61.16,3,35.15,Standard,East,0
C0157,2026-04-30,72,37.08,0,44.78,Basic,East,0
C0158,2026-04-30,42,62.82,0,38.2,Standard,South,0
C0159,2026-04-30,55,62.16,1,67.49,Standard,West,0
C0160,2026-04-30,8,68.8,1,53.59,Standard,East,0
C0161,2026-04-30,28,34.05,0,25.31,Basic,West,0
C0162,2026-04-30,63,91.62,1,51.28,Premium,East,0
C0163,2026-04-30,19,39.35,0,44.99,Basic,East,0
C0164,2026-04-30,37,38.59,1,45.84,Basic,West,0
C0165,2026-04-30,43,69.79,3,41.42,Standard,North,0
C0166,2026-04-30,69,31.38,1,52.7,Basic,West,0
C0167,2026-04-30,67,98.27,0,57.42,Premium,West,0
C0168,2026-04-30,54,87.35,2,47.5,Premium,East,0
C0169,2026-04-30,71,34.02,2,44.71,Basic,East,0
C0170,2026-04-30,58,90.87,2,70.78,Premium,East,0
C0171,2026-04-30,72,34.96,2,50.84,Basic,South,0
C0172,2026-04-30,11,60.11,2,39.43,Standard,West,1
C0173,2026-04-30,53,36.07,1,30.16,Basic,North,0
C0174,2026-04-30,68,88.61,0,74.9,Premium,South,0
C0175,2026-04-30,30,30.87,1,25.05,Basic,East,0
C0176,2026-04-30,67,41.25,1,33.64,Basic,West,0
C0177,2026-04-30,12,73.15,1,44.65,Standard,South,0
C0178,2026-04-30,32,103.7,0,51.61,Premium,South,0
C0179,2026-04-30,5,86.75,1,57.35,Premium,North,0
C0180,2026-04-30,15,61.64,1,39.8,Standard,North,0
C0181,2026-04-30,28,98.89,0,47.61,Premium,North,0
C0182,2026-04-30,9,95.65,0,46.49,Premium,North,0
C0183,2026-04-30,34,59.16,1,42.73,Standard,West,1
C0184,2026-04-30,46,26.57,1,63.0,Basic,West,1
C0185,2026-04-30,9,61.22,2,43.57,Standard,West,0
C0186,2026-04-30,54,69.67,0,53.56,Standard,North,0
C0187,2026-04-30,17,29.71,1,42.71,Basic,North,1
C0188,2026-04-30,30,20.85,0,40.5,Basic,South,0
C0189,2026-04-30,36,68.2,3,39.42,Standard,East,0
C0190,2026-04-30,31,32.48,0,16.13,Basic,South,0
C0191,2026-04-30,59,84.91,1,41.72,Premium,South,0
C0192,2026-04-30,6,46.76,1,24.72,Basic,North,0
C0193,2026-04-30,8,32.21,1,23.68,Basic,East,0
C0194,2026-04-30,41,,3,57.75,Premium,South,0
C0195,2026-04-30,60,34.3,1,48.85,Basic,North,0
C0196,2026-04-30,52,41.36,1,38.63,Basic,East,0
C0197,2026-04-30,50,58.95,0,61.79,Standard,West,0
C0198,2026-04-30,66,85.17,0,57.49,Premium,North,0
C0199,2026-04-30,69,42.71,1,44.2,Basic,South,0
C0200,2026-04-30,8,38.76,1,23.37,Basic,West,0
C0201,2026-04-30,27,65.28,1,54.26,Standard,East,0
C0202,2026-04-30,57,97.37,0,61.41,Premium,West,0
C0203,2026-04-30,11,64.79,3,45.09,Standard,South,0
C0204,2026-04-30,65,35.54,1,48.82,Basic,South,0
C0205,2026-04-30,52,28.36,2,47.41,Basic,East,0
C0206,2026-04-30,53,38.1,2,35.2,Basic,North,0
C0207,2026-04-30,43,35.27,1,31.25,Basic,North,0
C0208,2026-04-30,42,65.95,1,42.36,Standard,East,0
C0209,2026-04-30,69,35.01,1,42.43,Basic,East,0
C0210,2026-04-30,49,62.42,0,44.38,Standard,North,0
C0211,2026-04-30,44,62.2,1,37.03,Standard,East,0
C0212,2026-04-30,5,57.49,1,40.8,Standard,South,0
C0213,2026-04-30,50,43.08,0,52.23,Basic,East,0
C0214,2026-04-30,63,98.54,1,71.82,Premium,West,0
C0215,2026-04-30,43,63.31,0,67.17,Standard,North,0
C0216,2026-04-30,57,63.63,0,55.88,Standard,West,0
C0217,2026-04-30,41,29.36,3,21.49,Basic,South,1
C0218,2026-04-30,49,37.12,2,57.79,Basic,West,0
C0219,2026-04-30,30,100.72,2,46.45,Premium,South,0
C0220,2026-04-30,12,33.49,1,54.34,Basic,South,0
C0221,2026-04-30,42,47.05,0,36.67,Basic,West,0
C0222,2026-04-30,45,69.78,0,42.98,Standard,East,0
C0223,2026-04-30,59,64.84,1,33.44,Standard,North,0
C0224,2026-04-30,51,91.49,1,51.78,Premium,East,0
C0225,2026-04-30,45,38.24,1,29.16,Basic,West,0
C0226,2026-04-30,58,101.72,2,59.6,Premium,South,0
C0227,2026-04-30,25,41.15,2,46.33,Basic,West,0
C0228,2026-04-30,51,58.9,1,40.04,Standard,East,1
C0229,2026-04-30,10,62.53,1,54.56,Standard,South,0
C0230,2026-04-30,30,36.07,1,23.06,Basic,North,0
C0231,2026-04-30,28,34.98,0,35.57,Basic,East,1
C0232,2026-04-30,62,30.98,4,54.66,Basic,North,0
C0233,2026-04-30,32,94.02,1,60.16,Premium,West,0
C0234,2026-04-30,24,52.32,1,64.72,Standard,East,0
C0235,2026-04-30,19,92.63,0,53.27,Premium,South,0
C0236,2026-04-30,53,86.79,2,54.84,Premium,North,0
C0237,2026-04-30,6,61.75,0,57.31,Standard,East,0
C0238,2026-04-30,7,67.88,2,56.37,Standard,North,0
C0239,2026-04-30,9,34.62,0,33.99,Basic,South,0
C0240,2026-04-30,72,28.29,3,40.49,Basic,West,0
C0241,2026-04-30,41,99.47,2,55.1,Premium,West,0
C0242,2026-04-30,69,65.59,3,42.28,Standard,West,0
C0243,2026-04-30,7,33.63,0,39.59,Basic,West,0
C0244,2026-04-30,52,65.44,1,52.26,Standard,East,0
C0245,2026-04-30,37,69.22,3,50.09,Standard,North,0
C0246,2026-04-30,71,91.74,1,66.92,Premium,West,0
C0247,2026-04-30,34,56.4,1,62.74,Standard,West,0
C0248,2026-04-30,26,34.92,3,37.37,Basic,West,0
C0249,2026-04-30,39,26.73,2,44.64,Basic,East,0
C0250,2026-04-30,60,65.76,0,31.94,Standard,North,0
C0251,2026-04-30,56,55.11,1,53.6,Standard,East,0
C0252,2026-04-30,7,92.56,3,53.73,Premium,South,0
C0253,2026-04-30,24,72.54,1,71.87,Standard,West,1
C0254,2026-04-30,29,27.19,2,39.41,Basic,South,0
C0255,2026-04-30,40,35.07,0,38.45,Basic,South,0
C0256,2026-04-30,20,68.04,0,67.55,Standard,North,0
C0257,2026-04-30,66,92.25,0,28.84,Premium,West,0
C0258,2026-04-30,64,36.81,0,20.39,Basic,West,1
C0259,2026-04-30,65,33.78,1,44.23,Basic,North,0
C0260,2026-04-30,5,67.22,0,49.71,Standard,South,0
C0261,2026-04-30,6,44.19,1,50.68,Basic,South,0
C0262,2026-04-30,37,98.79,2,41.29,Premium,South,0
C0263,2026-04-30,29,38.22,1,37.49,Basic,West,0
C0264,2026-04-30,30,34.77,1,60.96,Basic,North,0
C0265,2026-04-30,70,90.95,0,55.8,Premium,South,0
C0266,2026-04-30,17,34.52,0,29.86,Basic,North,0
C0267,2026-04-30,63,34.17,0,40.26,Basic,North,0
C0268,2026-04-30,19,43.67,1,38.63,Basic,West,1
C0269,2026-04-30,47,33.62,1,23.11,Basic,West,0
C0270,2026-04-30,25,33.72,2,39.62,Basic,North,0
C0271,2026-04-30,48,24.3,1,45.87,Basic,East,0
C0272,2026-04-30,52,31.64,0,24.72,Basic,North,0
C0273,2026-04-30,17,39.77,2,37.62,Basic,North,0
C0274,2026-04-30,52,55.81,3,33.94,Standard,South,1
C0275,2026-04-30,34,65.43,1,43.94,Standard,North,0
C0276,2026-04-30,9,29.92,1,43.98,Basic,South,0
C0277,2026-04-30,53,42.34,1,12.36,Basic,West,0
C0278,2026-04-30,32,64.03,1,54.53,Standard,East,0
C0279,2026-04-30,7,89.17,2,60.79,Premium,East,0
C0280,2026-04-30,58,,1,58.98,Premium,South,0
C0281,2026-04-30,12,31.43,0,19.25,Basic,North,0
C0282,2026-04-30,9,31.26,2,21.94,Basic,North,0
C0283,2026-04-30,25,35.47,0,56.36,Basic,South,0
C0284,2026-04-30,29,45.71,0,12.22,Basic,North,0
C0285,2026-04-30,58,67.6,1,43.36,Standard,West,0
C0286,2026-04-30,34,40.02,1,28.48,Basic,West,0
C0287,2026-04-30,63,36.96,0,47.96,Basic,West,0
C0288,2026-04-30,28,,1,28.44,Basic,East,0
C0289,2026-04-30,29,76.79,1,54.38,Standard,East,0
C0290,2026-04-30,64,26.24,0,38.48,Basic,East,0
C0291,2026-04-30,21,87.24,2,70.43,Premium,South,0
C0292,2026-04-30,53,26.21,1,44.08,Basic,East,1
C0293,2026-04-30,53,88.61,0,57.73,Premium,West,0
C0294,2026-04-30,21,40.31,2,23.85,Basic,West,0
C0295,2026-04-30,50,89.87,0,64.66,Premium,East,0
C0296,2026-04-30,68,85.47,0,48.96,Premium,North,0
C0297,2026-04-30,36,89.61,1,49.2,Premium,East,0
C0298,2026-04-30,42,92.56,2,66.05,Premium,South,0
C0299,2026-04-30,13,69.0,3,24.74,Standard,East,1
C0300,2026-04-30,50,71.9,2,51.71,Standard,East,1
C0301,2026-04-30,42,59.97,2,55.38,Standard,West,0
C0302,2026-04-30,12,39.69,0,45.8,Basic,South,1
C0303,2026-04-30,66,64.02,1,45.79,Standard,West,0
C0304,2026-04-30,60,61.47,0,50.99,Standard,West,0
C0305,2026-04-30,33,101.36,1,63.09,Premium,South,0
C0306,2026-04-30,43,64.73,2,21.39,Standard,South,0
C0307,2026-04-30,13,35.2,3,27.61,Basic,East,1
C0308,2026-04-30,18,61.13,1,60.3,Standard,West,0
C0309,2026-04-30,69,27.73,1,38.93,Basic,East,0
C0310,2026-04-30,6,32.56,2,47.14,Basic,West,0
C0311,2026-04-30,25,78.48,1,61.67,Standard,South,0
C0312,2026-04-30,5,39.35,2,40.28,Basic,East,1
C0313,2026-04-30,5,22.93,2,53.75,Basic,South,1
C0314,2026-04-30,72,34.29,1,62.58,Basic,West,0
C0315,2026-04-30,12,32.59,2,37.18,Basic,South,0
C0316,2026-04-30,30,44.87,1,31.86,Basic,East,0
C0317,2026-04-30,11,37.17,0,42.98,Basic,North,0
C0318,2026-04-30,31,69.07,3,56.01,Standard,West,0
C0319,2026-04-30,55,38.74,2,31.95,Basic,South,0
C0320,2026-04-30,18,100.84,1,33.97,Premium,South,0
C0321,2026-04-30,71,104.24,3,80.84,Premium,East,0
C0322,2026-04-30,22,69.01,2,46.19,Standard,South,0
C0323,2026-04-30,62,33.65,2,35.06,Basic,West,0
C0324,2026-04-30,57,62.51,1,53.08,Standard,East,0
C0325,2026-04-30,52,,4,59.24,Premium,East,0
C0326,2026-04-30,9,71.49,2,45.52,Standard,North,0
C0327,2026-04-30,69,97.81,1,64.16,Premium,North,0
C0328,2026-04-30,9,60.97,4,34.17,Standard,South,1
C0329,2026-04-30,60,68.97,2,47.53,Standard,West,0
C0330,2026-04-30,62,34.19,1,52.95,Basic,West,0
C0331,2026-04-30,42,65.38,2,54.54,Standard,East,0
C0332,2026-04-30,9,39.16,1,41.43,Basic,East,0
C0333,2026-04-30,23,,1,41.59,Standard,South,0
C0334,2026-04-30,68,95.7,2,48.44,Premium,North,0
C0335,2026-04-30,64,39.24,1,34.31,Basic,North,0
C0336,2026-04-30,33,61.5,1,38.72,Standard,South,0
C0337,2026-04-30,36,26.39,2,44.56,Basic,South,1
C0338,2026-04-30,46,73.11,5,21.93,Standard,North,0
C0339,2026-04-30,58,43.41,1,46.98,Basic,South,0
C0340,2026-04-30,69,97.0,1,47.83,Premium,North,0
C0341,2026-04-30,5,36.37,1,37.51,Basic,East,0
C0342,2026-04-30,57,92.21,1,54.63,Premium,West,0
C0343,2026-04-30,47,86.8,0,67.35,Premium,East,0
C0344,2026-04-30,16,69.55,0,57.22,Standard,South,0
C0345,2026-04-30,66,68.97,4,47.78,Standard,South,0
C0346,2026-04-30,26,57.78,0,31.33,Standard,South,0
C0347,2026-04-30,20,100.15,0,63.97,Premium,North,0
C0348,2026-04-30,60,34.34,2,34.41,Basic,East,0
C0349,2026-04-30,19,73.98,0,35.54,Standard,East,0
C0350,2026-04-30,57,40.14,0,33.21,Basic,North,0
C0351,2026-04-30,64,65.0,3,55.38,Standard,South,0
C0352,2026-04-30,24,30.2,3,41.7,Basic,South,0
C0353,2026-04-30,52,68.83,4,47.57,Standard,North,1
C0354,2026-04-30,64,64.91,1,45.54,Standard,East,0
C0355,2026-04-30,58,62.44,0,64.89,Standard,East,0
C0356,2026-04-30,32,78.02,5,59.58,Standard,East,0
C0357,2026-04-30,52,67.61,2,26.97,Standard,East,0
C0358,2026-04-30,25,63.37,0,37.53,Standard,West,0
C0359,2026-04-30,6,61.06,3,40.68,Standard,West,0
C0360,2026-04-30,53,70.63,0,38.16,Standard,East,0
C0361,2026-04-30,6,97.94,2,53.35,Premium,West,0
C0362,2026-04-30,54,25.83,1,52.75,Basic,South,0
C0363,2026-04-30,7,38.34,0,32.84,Basic,West,0
C0364,2026-04-30,26,32.27,2,44.5,Basic,West,1
C0365,2026-04-30,70,54.89,0,39.11,Standard,East,0
C0366,2026-04-30,51,40.23,0,33.71,Basic,West,0
C0367,2026-04-30,20,67.29,0,63.65,Standard,East,0
C0368,2026-04-30,7,60.0,1,47.72,Standard,East,0
C0369,2026-04-30,62,42.15,1,38.71,Basic,South,0
C0370,2026-04-30,36,91.58,0,39.38,Premium,West,0
C0371,2026-04-30,70,60.0,1,68.91,Standard,East,0
C0372,2026-04-30,40,37.73,2,45.8,Basic,West,0
C0373,2026-04-30,6,39.59,0,34.59,Basic,South,0
C0374,2026-04-30,24,40.05,1,40.6,Basic,West,0
C0375,2026-04-30,48,43.71,1,20.47,Basic,North,1
C0376,2026-04-30,55,31.39,0,47.78,Basic,North,0
C0377,2026-04-30,46,97.61,1,51.3,Premium,East,0
C0378,2026-04-30,51,62.22,1,52.84,Standard,East,0
C0379,2026-04-30,12,29.9,0,32.94,Basic,West,0
C0380,2026-04-30,53,67.47,0,48.21,Standard,South,0
C0381,2026-04-30,50,66.5,0,52.49,Standard,East,0
C0382,2026-04-30,53,89.34,1,58.41,Premium,East,0
C0383,2026-04-30,21,67.13,2,52.32,Standard,West,0
C0384,2026-04-30,47,71.7,0,45.31,Standard,East,0
C0385,2026-04-30,11,36.45,2,40.72,Basic,South,0
C0386,2026-04-30,8,,2,56.06,Premium,West,0
C0387,2026-04-30,69,63.84,4,82.7,Standard,North,0
C0388,2026-04-30,12,89.96,0,49.75,Premium,West,0
C0389,2026-04-30,10,35.81,2,51.78,Basic,North,1
C0390,2026-04-30,36,91.87,0,67.63,Premium,South,0
C0391,2026-04-30,71,63.13,0,38.02,Standard,West,0
C0392,2026-04-30,21,36.2,4,52.64,Basic,East,0
C0393,2026-04-30,45,61.05,1,53.7,Standard,West,0
C0394,2026-04-30,46,62.65,1,49.36,Standard,East,0
C0395,2026-04-30,24,37.19,1,44.07,Basic,East,0
C0396,2026-04-30,65,63.1,1,54.98,Standard,South,0
C0397,2026-04-30,16,92.69,2,47.07,Premium,North,0
C0398,2026-04-30,67,34.86,3,47.48,Basic,North,0
C0399,2026-04-30,40,69.97,4,65.26,Standard,South,0
C0400,2026-04-30,56,65.9,3,46.02,Standard,North,0
C0401,2026-04-30,32,30.36,3,32.66,Basic,East,0
C0402,2026-04-30,32,97.08,0,57.59,Premium,West,0
C0403,2026-04-30,65,64.39,0,49.67,Standard,West,0
C0404,2026-04-30,23,19.4,0,44.23,Basic,South,0
C0405,2026-04-30,58,87.68,1,55.15,Premium,West,0
C0406,2026-04-30,53,93.32,3,52.74,Premium,West,0
C0407,2026-04-30,59,38.25,0,28.95,Basic,West,0
C0408,2026-04-30,55,98.41,3,52.63,Premium,South,0
C0409,2026-04-30,51,36.81,1,17.63,Basic,South,0
C0410,2026-04-30,40,98.34,2,58.88,Premium,West,0
C0411,2026-04-30,28,69.66,2,43.8,Standard,North,0
C0412,2026-04-30,38,67.5,2,50.2,Standard,South,0
C0413,2026-04-30,25,44.2,1,10.76,Basic,North,0
C0414,2026-04-30,27,95.36,1,44.1,Premium,West,0
C0415,2026-04-30,20,29.83,1,54.72,Basic,East,0
C0416,2026-04-30,64,32.18,1,30.65,Basic,North,0
C0417,2026-04-30,42,31.21,0,43.02,Basic,North,0
C0418,2026-04-30,24,75.79,1,45.09,Standard,East,0
C0419,2026-04-30,33,36.2,2,61.93,Basic,East,0
C0420,2026-04-30,27,100.3,2,49.46,Premium,West,0
C0001,2026-05-31,17,52.84,3,43.55,Standard,South,0
C0002,2026-05-31,55,68.95,0,30.49,Standard,East,0
C0003,2026-05-31,41,91.4,2,50.68,Premium,West,0
C0004,2026-05-31,16,66.01,0,54.37,Standard,North,0
C0005,2026-05-31,10,28.5,1,52.89,Basic,North,0
C0006,2026-05-31,30,89.3,1,68.45,Premium,North,0
C0007,2026-05-31,49,59.45,2,53.43,Standard,North,0
C0008,2026-05-31,67,55.65,0,40.87,Standard,North,0
C0009,2026-05-31,25,25.71,0,42.57,Basic,West,0
C0010,2026-05-31,25,72.78,3,46.82,Standard,East,0
C0011,2026-05-31,12,32.31,0,31.44,Basic,West,0
C0012,2026-05-31,7,93.09,0,64.36,Premium,West,0
C0013,2026-05-31,29,62.01,1,41.68,Standard,West,0
C0014,2026-05-31,21,93.98,0,67.69,Premium,North,0
C0015,2026-05-31,26,64.17,3,44.06,Standard,South,0
C0016,2026-05-31,23,43.73,0,34.25,Basic,West,0
C0017,2026-05-31,66,60.56,1,61.59,Standard,North,0
C0018,2026-05-31,45,33.36,0,41.36,Basic,North,0
C0019,2026-05-31,41,95.82,2,58.92,Premium,East,0
C0020,2026-05-31,10,56.26,2,39.52,Standard,West,1
C0021,2026-05-31,39,55.28,0,51.64,Standard,West,0
C0022,2026-05-31,17,27.93,0,40.15,Basic,West,0
C0023,2026-05-31,72,99.23,1,59.7,Premium,North,0
C0024,2026-05-31,49,91.79,0,55.37,Premium,West,0
C0025,2026-05-31,70,64.07,2,45.12,Standard,West,0
C0026,2026-05-31,31,39.26,0,27.63,Basic,East,0
C0027,2026-05-31,20,53.22,1,51.31,Standard,West,0
C0028,2026-05-31,51,35.26,2,30.61,Basic,West,0
C0029,2026-05-31,13,34.93,0,61.1,Basic,South,0
C0030,2026-05-31,59,74.37,1,35.59,Standard,North,0
C0031,2026-05-31,45,57.35,1,63.57,Standard,South,0
C0032,2026-05-31,37,103.21,0,67.53,Premium,North,0
C0033,2026-05-31,54,,2,44.79,Basic,North,0
C0034,2026-05-31,44,30.79,1,42.63,Basic,North,0
C0035,2026-05-31,16,62.11,0,59.78,Standard,East,0
C0036,2026-05-31,71,34.12,0,44.28,Basic,East,0
C0037,2026-05-31,23,44.63,1,57.37,Basic,East,0
C0038,2026-05-31,47,72.39,2,39.28,Standard,East,1
C0039,2026-05-31,51,35.09,2,43.98,Basic,East,0
C0040,2026-05-31,43,62.29,4,41.46,Standard,East,0
C0041,2026-05-31,45,66.36,0,40.44,Standard,North,0
C0042,2026-05-31,6,100.62,0,52.84,Premium,West,0
C0043,2026-05-31,6,67.15,1,46.72,Standard,South,0
C0044,2026-05-31,6,30.68,1,55.05,Basic,North,1
C0045,2026-05-31,33,93.45,3,63.02,Premium,West,1
C0046,2026-05-31,62,95.92,1,55.94,Premium,East,0
C0047,2026-05-31,24,32.88,0,23.82,Basic,North,0
C0048,2026-05-31,18,31.36,1,44.04,Basic,North,1
C0049,2026-05-31,45,64.68,0,25.8,Standard,North,0
C0050,2026-05-31,34,44.2,2,39.35,Basic,South,0
C0051,2026-05-31,48,37.93,1,46.15,Basic,North,0
C0052,2026-05-31,66,39.4,2,51.71,Basic,East,0
C0053,2026-05-31,63,66.29,0,75.88,Standard,East,0
C0054,2026-05-31,10,60.5,1,44.89,Standard,West,0
C0055,2026-05-31,28,66.96,0,56.68,Standard,East,0
C0056,2026-05-31,28,61.19,0,41.9,Standard,East,0
C0057,2026-05-31,61,75.66,4,48.68,Standard,East,0
C0058,2026-05-31,35,67.15,0,60.37,Standard,North,0
C0059,2026-05-31,33,27.97,1,38.24,Basic,North,0
C0060,2026-05-31,51,35.33,3,41.65,Basic,East,0
C0061,2026-05-31,31,64.36,1,60.32,Standard,North,0
C0062,2026-05-31,70,58.26,2,36.7,Standard,North,0
C0063,2026-05-31,17,57.58,3,30.37,Standard,North,0
C0064,2026-05-31,8,63.92,1,52.3,Standard,West,0
C0065,2026-05-31,34,63.63,0,45.04,Standard,South,0
C0066,2026-05-31,25,61.98,3,36.88,Standard,East,1
C0067,2026-05-31,45,62.02,1,46.06,Standard,South,0
C0068,2026-05-31,9,32.85,0,42.1,Basic,North,0
C0069,2026-05-31,27,38.8,1,45.44,Basic,South,0
C0070,2026-05-31,57,68.19,0,53.02,Standard,North,0
C0071,2026-05-31,58,30.38,2,47.4,Basic,West,0
C0072,2026-05-31,63,36.56,3,56.48,Basic,North,1
C0073,2026-05-31,72,95.53,1,49.1,Premium,South,0
C0074,2026-05-31,17,32.24,1,43.78,Basic,West,0
C0075,2026-05-31,60,28.12,0,51.49,Basic,East,0
C0076,2026-05-31,66,24.22,1,53.58,Basic,South,0
C0077,2026-05-31,71,37.66,2,51.18,Basic,East,0
C0078,2026-05-31,24,56.09,0,51.8,Standard,West,0
C0079,2026-05-31,7,66.32,0,53.81,Standard,South,0
C0080,2026-05-31,59,69.14,1,29.6,Standard,East,0
C0081,2026-05-31,24,68.37,1,58.79,Standard,West,0
C0082,2026-05-31,22,34.39,0,35.02,Basic,East,0
C0083,2026-05-31,59,93.05,2,48.2,Premium,South,0
C0084,2026-05-31,53,40.13,1,54.45,Basic,North,0
C0085,2026-05-31,26,41.54,3,48.69,Basic,North,0
C0086,2026-05-31,71,40.66,1,57.38,Basic,West,0
C0087,2026-05-31,21,67.32,1,43.71,Standard,East,0
C0088,2026-05-31,62,67.28,1,40.14,Standard,South,0
C0089,2026-05-31,71,22.36,1,30.0,Basic,South,0
C0090,2026-05-31,57,56.0,0,42.7,Standard,East,0
C0091,2026-05-31,22,32.45,2,41.12,Basic,East,0
C0092,2026-05-31,22,69.45,1,58.4,Standard,East,0
C0093,2026-05-31,72,70.99,0,43.71,Standard,South,0
C0094,2026-05-31,73,34.85,0,36.31,Basic,East,0
C0095,2026-05-31,20,37.69,2,30.05,Basic,South,0
C0096,2026-05-31,21,70.4,1,46.28,Standard,West,0
C0097,2026-05-31,7,28.91,0,30.18,Basic,North,0
C0098,2026-05-31,61,27.62,2,32.08,Basic,North,0
C0099,2026-05-31,56,33.2,5,26.87,Basic,South,0
C0100,2026-05-31,40,91.19,0,61.83,Premium,East,0
C0101,2026-05-31,33,88.13,1,48.86,Premium,East,0
C0102,2026-05-31,62,62.85,1,64.65,Standard,South,0
C0103,2026-05-31,66,35.47,1,41.43,Basic,West,0
C0104,2026-05-31,58,100.39,2,53.23,Premium,South,0
C0105,2026-05-31,33,56.71,0,23.82,Standard,North,0
C0106,2026-05-31,58,66.76,1,37.16,Standard,North,0
C0107,2026-05-31,64,65.6,2,53.52,Standard,West,0
C0108,2026-05-31,71,42.65,0,27.05,Basic,North,0
C0109,2026-05-31,18,38.48,2,43.24,Basic,West,0
C0110,2026-05-31,26,94.78,1,60.76,Premium,South,0
C0111,2026-05-31,13,68.97,0,61.96,Standard,North,0
C0112,2026-05-31,41,41.92,0,34.28,Basic,South,0
C0113,2026-05-31,63,32.16,1,50.73,Basic,East,0
C0114,2026-05-31,65,71.07,1,45.99,Standard,South,0
C0115,2026-05-31,51,40.79,2,40.12,Basic,West,0
C0116,2026-05-31,36,89.42,0,65.27,Premium,East,0
C0117,2026-05-31,19,64.16,3,29.67,Standard,South,1
C0118,2026-05-31,54,66.4,0,30.6,Standard,East,0
C0119,2026-05-31,7,67.23,2,36.24,Standard,West,0
