snapshot_date,tenure_months,monthly_charge,support_contacts,usage_hours,plan,region,churned_next_month
2026-03-31,68,96.41,4,48.63,Premium,North,0.0
2026-03-31,12,34.36,1,41.0,Basic,North,0.0
2026-03-31,40,69.19,1,46.81,Standard,East,0.0
2026-03-31,23,30.33,0,38.23,Basic,North,0.0
2026-03-31,34,28.01,1,64.66,Basic,South,0.0
2026-03-31,34,63.45,1,53.11,Standard,South,0.0
2026-03-31,25,35.3,2,26.18,Basic,North,0.0
2026-03-31,5,58.8,3,47.7,Standard,South,0.0
2026-03-31,9,58.06,2,36.08,Standard,East,1.0
2026-03-31,39,35.91,1,41.46,Basic,West,0.0
2026-03-31,19,61.21,1,30.25,Standard,South,0.0
2026-03-31,26,57.74,2,32.92,Standard,East,0.0
2026-03-31,10,99.83,0,54.44,Premium,East,0.0
2026-03-31,7,31.84,1,46.98,Basic,South,0.0
2026-03-31,12,100.75,2,56.03,Premium,East,0.0
2026-03-31,29,95.14,1,59.54,Premium,West,0.0
2026-03-31,15,66.47,2,47.74,Standard,North,0.0
2026-03-31,19,33.94,0,38.72,Basic,East,0.0
2026-03-31,24,51.72,0,38.96,Standard,North,0.0
2026-03-31,23,89.32,1,59.13,Premium,West,0.0
2026-03-31,4,34.37,1,47.25,Basic,East,0.0
2026-03-31,11,96.82,5,50.37,Premium,North,0.0
2026-03-31,68,86.05,0,49.83,Premium,East,0.0
2026-03-31,49,64.73,1,59.91,Standard,South,0.0
2026-03-31,12,59.39,1,43.8,Standard,North,0.0
2026-03-31,23,66.17,0,44.76,Standard,West,0.0
2026-03-31,30,64.9,1,48.84,Standard,South,0.0
2026-03-31,65,98.72,0,50.02,Premium,North,0.0
2026-03-31,63,40.33,0,28.8,Basic,East,0.0
2026-03-31,56,37.29,1,40.78,Basic,South,0.0
2026-03-31,11,39.3,0,36.61,Basic,East,0.0
2026-03-31,37,93.25,0,69.42,Premium,North,0.0
2026-03-31,36,49.12,1,44.88,Basic,West,0.0
2026-03-31,47,88.91,0,45.05,Premium,South,0.0
2026-03-31,61,62.36,2,51.29,Standard,South,0.0
2026-03-31,25,39.51,0,40.08,Basic,West,0.0
2026-03-31,41,98.76,0,64.09,Premium,East,0.0
2026-03-31,21,67.44,1,38.76,Standard,North,0.0
2026-03-31,18,38.38,3,38.89,Basic,East,0.0
2026-03-31,25,24.58,3,36.01,Basic,East,1.0
2026-03-31,54,42.95,4,37.58,Basic,South,1.0
2026-03-31,33,33.98,3,28.15,Basic,North,0.0
2026-03-31,50,41.23,1,42.76,Basic,North,0.0
2026-03-31,50,54.83,2,48.18,Standard,West,0.0
2026-03-31,28,36.28,2,49.85,Basic,North,0.0
2026-03-31,68,32.18,0,36.9,Basic,East,0.0
2026-03-31,7,37.86,1,32.88,Basic,West,0.0
2026-03-31,64,36.59,0,44.89,Basic,South,0.0
2026-03-31,4,96.83,3,43.06,Premium,North,1.0
2026-03-31,29,29.71,0,47.85,Basic,East,0.0
2026-03-31,60,34.72,0,47.83,Basic,East,0.0
2026-03-31,50,64.1,0,56.57,Standard,North,0.0
2026-03-31,25,97.48,0,54.77,Premium,East,0.0
2026-03-31,64,69.95,1,39.14,Standard,North,0.0
2026-03-31,13,95.75,1,52.09,Premium,South,0.0
2026-03-31,49,88.62,0,54.8,Premium,South,0.0
2026-03-31,39,65.54,0,38.4,Standard,West,0.0
2026-03-31,18,108.06,2,64.33,Premium,West,0.0
2026-03-31,66,43.23,0,42.8,Basic,East,0.0
2026-03-31,56,80.13,2,42.08,Premium,East,0.0
2026-03-31,4,95.32,0,69.83,Premium,North,0.0
2026-03-31,9,99.66,0,51.97,Premium,North,0.0
2026-03-31,7,64.09,0,33.06,Standard,West,0.0
2026-03-31,32,62.7,2,35.7,Standard,South,0.0
2026-03-31,32,33.67,2,51.88,Basic,East,0.0
2026-03-31,53,67.76,0,62.25,Standard,East,0.0
2026-03-31,49,29.26,1,47.09,Basic,South,0.0
2026-03-31,5,70.94,0,57.19,Standard,East,0.0
2026-03-31,36,64.72,1,56.17,Standard,East,1.0
2026-03-31,57,30.32,2,42.57,Basic,North,0.0
2026-03-31,65,40.62,1,40.29,Basic,East,0.0
2026-03-31,23,27.27,3,42.4,Basic,North,0.0
2026-03-31,6,62.22,2,51.36,Standard,South,0.0
2026-03-31,14,62.14,1,36.58,Standard,West,0.0
2026-03-31,27,75.72,1,51.32,Standard,West,0.0
2026-03-31,34,31.57,2,51.59,Basic,North,0.0
2026-03-31,27,84.23,1,48.94,Premium,East,0.0
2026-03-31,10,62.09,1,40.87,Standard,East,0.0
2026-03-31,27,37.28,1,41.77,Basic,East,0.0
2026-03-31,23,38.92,0,30.5,Basic,West,0.0
2026-03-31,37,76.38,1,30.83,Standard,North,0.0
2026-03-31,9,42.03,0,48.48,Basic,East,0.0
2026-03-31,57,35.94,1,32.49,Basic,South,0.0
2026-03-31,32,30.54,0,37.18,Basic,North,0.0
2026-03-31,25,43.12,3,30.9,Basic,South,0.0
2026-03-31,65,33.16,0,49.77,Basic,North,0.0
2026-03-31,54,31.71,0,45.53,Basic,East,0.0
2026-03-31,13,92.91,2,48.59,Premium,East,0.0
2026-03-31,13,58.74,1,32.2,Standard,East,1.0
2026-03-31,4,62.67,0,40.53,Standard,North,0.0
2026-03-31,42,63.83,1,49.7,Standard,West,0.0
2026-03-31,28,68.65,0,45.89,Standard,North,0.0
2026-03-31,29,33.06,1,38.09,Basic,South,0.0
2026-03-31,38,28.66,0,39.12,Basic,South,0.0
2026-03-31,40,26.98,1,44.59,Basic,East,0.0
2026-03-31,4,66.05,0,43.58,Standard,South,0.0
2026-03-31,11,65.36,1,48.5,Standard,West,0.0
2026-03-31,57,32.23,0,27.13,Basic,West,0.0
2026-03-31,68,62.66,1,69.54,Standard,West,0.0
2026-03-31,60,96.94,3,48.16,Premium,North,0.0
2026-03-31,65,41.95,1,39.04,Basic,West,0.0
2026-03-31,35,61.1,0,49.66,Standard,North,0.0
2026-03-31,60,65.44,1,39.89,Standard,West,0.0
2026-03-31,63,69.79,5,44.08,Standard,West,0.0
2026-03-31,64,61.12,5,43.96,Standard,North,0.0
2026-03-31,14,64.92,1,34.86,Standard,North,0.0
2026-03-31,13,34.81,0,41.39,Basic,East,0.0
2026-03-31,31,58.44,2,27.51,Standard,North,1.0
2026-03-31,38,95.84,0,68.53,Premium,West,0.0
2026-03-31,69,35.16,0,44.93,Basic,East,0.0
2026-03-31,25,97.78,0,57.39,Premium,East,0.0
2026-03-31,60,29.07,1,19.63,Basic,West,0.0
2026-03-31,64,65.05,1,36.07,Standard,North,0.0
2026-03-31,69,71.91,1,57.89,Standard,East,0.0
2026-03-31,16,75.39,2,85.51,Standard,West,0.0
2026-03-31,20,101.4,1,62.95,Premium,North,0.0
2026-03-31,18,29.11,0,47.37,Basic,North,0.0
2026-03-31,53,67.26,4,49.25,Standard,North,0.0
2026-03-31,50,62.58,1,35.53,Standard,South,0.0
