snapshot_date,tenure_months,monthly_charge,support_contacts,usage_hours,plan,region,churned_next_month
2026-06-30,18,42.1,0,19.58,Basic,South,0.0
2026-06-30,30,34.56,3,37.96,Basic,South,0.0
2026-06-30,59,66.55,1,30.88,Standard,West,0.0
2026-06-30,46,63.96,2,46.24,Standard,South,0.0
2026-06-30,30,94.37,3,32.84,Premium,South,0.0
2026-06-30,58,95.85,0,50.11,Premium,East,0.0
2026-06-30,49,43.52,3,18.69,Basic,East,0.0
2026-06-30,41,39.58,0,41.14,Basic,West,0.0
2026-06-30,7,39.13,3,30.47,Basic,North,0.0
2026-06-30,51,32.73,1,29.5,Basic,North,0.0
2026-06-30,19,60.51,2,52.67,Standard,South,0.0
2026-06-30,69,66.95,1,38.18,Standard,East,0.0
2026-06-30,19,71.22,1,42.51,Standard,West,0.0
2026-06-30,9,73.62,0,39.41,Standard,East,0.0
2026-06-30,32,82.74,1,53.47,Premium,West,0.0
2026-06-30,30,77.23,5,51.83,Standard,North,0.0
2026-06-30,30,97.08,1,56.76,Premium,East,0.0
2026-06-30,70,69.54,1,36.73,Standard,West,0.0
2026-06-30,25,56.3,1,53.49,Standard,East,0.0
2026-06-30,63,33.82,2,25.24,Basic,South,0.0
2026-06-30,18,,3,40.98,Premium,West,0.0
2026-06-30,48,,1,33.12,Basic,West,0.0
2026-06-30,15,20.56,1,44.87,Basic,South,0.0
2026-06-30,22,36.68,2,22.7,Basic,East,0.0
2026-06-30,17,,2,43.31,Basic,West,0.0
2026-06-30,29,42.21,2,33.85,Basic,North,0.0
2026-06-30,38,34.2,1,30.06,Basic,North,0.0
2026-06-30,65,64.57,1,52.38,Standard,East,0.0
2026-06-30,58,68.49,1,33.37,Standard,West,0.0
2026-06-30,54,100.17,0,71.26,Premium,North,0.0
2026-06-30,40,91.46,4,46.63,Premium,East,0.0
2026-06-30,26,39.72,1,35.9,Basic,East,0.0
2026-06-30,27,62.39,1,56.83,Standard,West,0.0
2026-06-30,15,65.08,2,43.16,Standard,West,0.0
2026-06-30,52,38.35,0,46.29,Basic,North,0.0
2026-06-30,60,99.23,2,28.87,Premium,East,0.0
2026-06-30,44,96.59,3,43.97,Premium,East,0.0
2026-06-30,46,29.6,0,38.37,Basic,South,0.0
2026-06-30,32,85.65,1,59.21,Premium,North,0.0
2026-06-30,72,34.06,1,42.1,Basic,South,0.0
2026-06-30,67,99.86,1,55.16,Premium,East,0.0
2026-06-30,34,67.25,2,52.01,Standard,East,0.0
2026-06-30,58,36.21,1,39.15,Basic,East,0.0
2026-06-30,30,64.96,1,19.97,Standard,East,1.0
2026-06-30,15,66.55,2,55.82,Standard,West,0.0
2026-06-30,26,30.03,1,26.02,Basic,East,0.0
2026-06-30,63,68.9,2,44.54,Standard,North,0.0
2026-06-30,39,69.23,1,43.21,Standard,South,0.0
2026-06-30,65,63.22,0,41.87,Standard,North,0.0
2026-06-30,28,67.19,1,30.34,Standard,West,0.0
2026-06-30,38,26.42,5,15.01,Basic,West,1.0
2026-06-30,11,35.9,4,24.38,Basic,West,1.0
2026-06-30,60,64.33,1,49.66,Standard,North,0.0
2026-06-30,28,41.3,0,19.93,Basic,East,0.0
2026-06-30,13,34.01,2,25.6,Basic,North,1.0
2026-06-30,21,99.34,2,52.58,Premium,South,0.0
2026-06-30,52,93.04,3,38.13,Premium,South,1.0
2026-06-30,62,53.57,2,35.97,Standard,South,0.0
2026-06-30,71,63.87,2,42.22,Standard,South,0.0
2026-06-30,23,95.98,2,51.23,Premium,South,0.0
2026-06-30,47,95.75,1,37.93,Premium,North,0.0
2026-06-30,38,35.83,2,35.81,Basic,West,1.0
2026-06-30,55,32.47,2,38.39,Basic,South,0.0
2026-06-30,52,33.38,0,21.67,Basic,West,0.0
2026-06-30,11,29.37,2,36.55,Basic,North,1.0
2026-06-30,17,25.02,3,27.23,Basic,West,0.0
2026-06-30,47,64.47,3,42.64,Standard,East,0.0
2026-06-30,43,61.27,3,48.63,Standard,North,0.0
2026-06-30,67,100.4,1,46.64,Premium,West,0.0
2026-06-30,64,24.09,0,43.53,Basic,East,0.0
2026-06-30,10,36.46,3,42.31,Basic,East,1.0
2026-06-30,46,45.61,1,43.48,Basic,West,0.0
2026-06-30,34,34.09,0,38.43,Basic,West,0.0
2026-06-30,39,34.99,1,45.41,Basic,North,0.0
2026-06-30,11,97.13,0,52.25,Premium,South,0.0
2026-06-30,64,37.52,1,17.73,Basic,North,0.0
2026-06-30,18,62.96,2,33.48,Standard,North,0.0
2026-06-30,71,29.96,2,32.29,Basic,North,0.0
2026-06-30,70,68.26,0,40.53,Standard,East,0.0
2026-06-30,62,85.46,2,51.98,Premium,East,0.0
2026-06-30,14,99.16,0,40.33,Premium,North,0.0
2026-06-30,34,33.04,1,54.49,Basic,South,1.0
2026-06-30,8,95.02,0,47.38,Premium,North,0.0
2026-06-30,48,32.37,2,34.32,Basic,North,0.0
2026-06-30,65,72.15,1,34.69,Standard,North,0.0
2026-06-30,42,36.25,3,24.37,Basic,East,0.0
2026-06-30,8,63.39,0,40.14,Standard,North,0.0
2026-06-30,27,63.25,2,41.68,Standard,West,0.0
2026-06-30,18,94.26,1,47.53,Premium,West,1.0
2026-06-30,36,106.98,3,64.95,Premium,West,0.0
2026-06-30,32,28.41,3,33.14,Basic,West,0.0
2026-06-30,63,100.41,2,47.54,Premium,West,0.0
2026-06-30,22,37.84,4,42.55,Basic,West,0.0
2026-06-30,27,42.7,1,32.69,Basic,West,0.0
2026-06-30,23,38.15,0,39.79,Basic,North,1.0
2026-06-30,67,35.02,3,21.61,Basic,East,0.0
2026-06-30,27,40.1,0,21.69,Basic,South,0.0
2026-06-30,74,66.15,1,42.62,Standard,West,0.0
2026-06-30,52,38.77,0,32.08,Basic,North,0.0
2026-06-30,27,72.14,2,33.31,Standard,South,1.0
2026-06-30,47,35.46,1,35.62,Basic,South,0.0
2026-06-30,15,62.88,1,43.49,Standard,West,0.0
2026-06-30,68,31.78,0,27.3,Basic,South,0.0
2026-06-30,72,37.25,2,29.21,Basic,West,0.0
2026-06-30,26,60.61,6,43.57,Standard,South,0.0
2026-06-30,18,93.25,0,38.19,Premium,East,0.0
2026-06-30,36,90.16,5,42.36,Premium,East,0.0
2026-06-30,59,37.54,1,39.74,Basic,South,0.0
2026-06-30,49,91.24,1,48.16,Premium,South,0.0
2026-06-30,9,,0,36.63,Standard,South,0.0
2026-06-30,7,89.45,1,39.37,Premium,East,0.0
2026-06-30,23,32.14,3,24.27,Basic,South,0.0
2026-06-30,58,32.6,3,33.08,Basic,West,1.0
2026-06-30,24,36.26,3,54.66,Basic,North,0.0
2026-06-30,67,64.19,2,47.06,Standard,North,0.0
2026-06-30,27,36.85,1,21.07,Basic,North,0.0
2026-06-30,67,37.25,1,41.47,Basic,West,0.0
2026-06-30,69,68.7,3,33.81,Standard,South,0.0
2026-07-31,22,37.77,4,38.7,Basic,South,0.0
2026-07-31,11,39.89,1,35.59,Basic,South,0.0
2026-07-31,28,40.17,3,44.32,Basic,South,0.0
2026-07-31,45,38.94,2,9.15,Basic,North,0.0
2026-07-31,11,69.16,4,28.07,Standard,West,1.0
2026-07-31,19,38.05,2,43.44,Basic,South,0.0
2026-07-31,75,38.82,1,48.11,Basic,West,0.0
2026-07-31,39,85.79,3,34.75,Premium,East,1.0
2026-07-31,28,29.5,1,14.91,Basic,East,1.0
2026-07-31,67,28.68,0,34.78,Basic,South,1.0
2026-07-31,13,41.35,2,37.95,Basic,East,1.0
2026-07-31,25,31.09,2,34.57,Basic,North,0.0
2026-07-31,66,61.89,2,39.5,Standard,West,0.0
2026-07-31,59,35.03,1,14.58,Basic,South,0.0
2026-07-31,37,88.78,3,43.35,Premium,North,0.0
2026-07-31,74,96.9,4,44.84,Premium,West,1.0
2026-07-31,47,24.35,2,27.62,Basic,North,0.0
2026-07-31,58,59.11,2,20.91,Standard,South,0.0
2026-07-31,74,65.99,3,45.95,Standard,West,0.0
2026-07-31,42,88.79,2,55.76,Premium,South,0.0
2026-07-31,40,41.5,3,25.15,Basic,North,1.0
2026-07-31,53,65.23,3,38.24,Standard,North,0.0
2026-07-31,12,40.66,0,28.13,Basic,East,0.0
2026-07-31,37,36.79,3,28.23,Basic,East,0.0
2026-07-31,55,94.94,1,52.03,Premium,East,0.0
2026-07-31,33,30.02,3,38.27,Basic,East,1.0
2026-07-31,56,39.65,3,43.85,Basic,South,0.0
2026-07-31,35,37.21,3,43.64,Basic,West,1.0
2026-07-31,21,105.42,0,45.38,Premium,North,0.0
2026-07-31,17,39.14,3,61.52,Basic,West,0.0
2026-07-31,45,33.01,1,48.6,Basic,West,0.0
2026-07-31,21,66.45,3,33.52,Standard,North,1.0
2026-07-31,33,37.11,0,34.37,Basic,North,0.0
2026-07-31,43,40.81,1,13.24,Basic,East,0.0
2026-07-31,11,,2,40.37,Standard,North,0.0
2026-07-31,36,94.19,1,63.84,Premium,West,0.0
2026-07-31,29,58.92,3,67.91,Standard,South,0.0
2026-07-31,29,25.73,1,31.89,Basic,West,0.0
2026-07-31,69,29.3,1,36.45,Basic,North,0.0
2026-07-31,70,62.04,0,46.15,Standard,North,0.0
2026-07-31,28,42.52,1,52.9,Basic,East,0.0
2026-07-31,67,72.6,0,30.27,Standard,West,0.0
2026-07-31,23,39.8,0,59.66,Basic,West,0.0
2026-07-31,31,101.15,3,43.93,Premium,West,0.0
2026-07-31,71,31.46,2,21.4,Basic,East,1.0
2026-07-31,14,87.42,1,43.95,Premium,North,0.0
2026-07-31,33,29.97,1,25.0,Basic,East,0.0
2026-07-31,62,54.83,2,44.29,Standard,East,0.0
2026-07-31,71,29.43,3,16.58,Basic,South,0.0
2026-07-31,72,62.47,1,41.52,Standard,West,0.0
2026-07-31,67,35.83,0,39.74,Basic,West,0.0
2026-07-31,73,35.68,2,47.93,Basic,West,0.0
2026-07-31,39,31.55,2,39.91,Basic,West,0.0
2026-07-31,29,37.84,2,47.31,Basic,East,0.0
2026-07-31,34,91.65,3,41.04,Premium,West,1.0
2026-07-31,16,65.05,3,44.04,Standard,North,0.0
2026-07-31,17,59.45,2,17.81,Standard,North,1.0
2026-07-31,74,40.44,0,31.96,Basic,East,0.0
2026-07-31,20,35.1,1,36.97,Basic,North,0.0
2026-07-31,49,38.39,1,37.87,Basic,West,0.0
2026-07-31,23,28.92,5,17.36,Basic,North,0.0
2026-07-31,53,65.87,1,36.2,Standard,South,0.0
2026-07-31,39,67.86,0,37.59,Standard,South,0.0
2026-07-31,15,24.78,5,28.81,Basic,East,0.0
2026-07-31,33,40.84,0,40.35,Basic,North,0.0
2026-07-31,57,28.75,3,30.93,Basic,West,1.0
2026-07-31,62,36.05,4,34.09,Basic,West,0.0
2026-07-31,27,43.94,5,28.2,Basic,East,1.0
2026-07-31,28,39.77,2,43.75,Basic,North,0.0
2026-07-31,57,27.55,3,44.49,Basic,South,0.0
2026-07-31,36,34.11,0,30.02,Basic,North,0.0
2026-07-31,12,71.17,1,68.61,Standard,East,0.0
2026-07-31,16,90.92,1,39.44,Premium,West,0.0
2026-07-31,33,33.2,1,43.17,Basic,West,0.0
2026-07-31,26,33.06,1,23.59,Basic,West,0.0
2026-07-31,16,37.85,3,40.83,Basic,East,0.0
2026-07-31,61,57.32,2,47.05,Standard,North,0.0
2026-07-31,39,68.13,2,29.98,Standard,South,0.0
2026-07-31,56,61.89,2,38.79,Standard,South,0.0
2026-07-31,8,64.94,2,58.78,Standard,North,0.0
2026-07-31,35,93.88,0,38.96,Premium,West,0.0
2026-07-31,40,38.0,2,37.12,Basic,East,0.0
2026-07-31,47,34.89,0,36.45,Basic,West,0.0
2026-07-31,73,42.2,0,32.68,Basic,West,0.0
2026-07-31,39,39.95,2,15.79,Basic,East,0.0
2026-07-31,41,31.02,3,41.39,Basic,North,0.0
2026-07-31,68,101.83,1,47.22,Premium,South,0.0
2026-07-31,35,66.6,1,51.14,Standard,South,0.0
2026-07-31,34,95.85,3,49.42,Premium,East,0.0
2026-07-31,18,,1,47.74,Premium,East,0.0
2026-07-31,57,59.79,2,43.83,Standard,West,0.0
2026-07-31,9,88.1,1,37.22,Premium,North,1.0
2026-07-31,22,65.12,3,55.68,Standard,North,0.0
2026-07-31,36,31.97,2,29.35,Basic,West,1.0
2026-07-31,37,75.37,1,36.47,Standard,South,0.0
2026-07-31,10,91.18,2,60.02,Premium,West,0.0
2026-07-31,43,65.2,2,42.57,Standard,West,1.0
2026-07-31,74,65.96,0,37.74,Standard,North,0.0
2026-07-31,15,41.16,1,37.24,Basic,East,0.0
2026-07-31,41,90.03,2,53.36,Premium,North,0.0
2026-07-31,47,26.94,1,31.92,Basic,North,0.0
2026-07-31,30,71.97,2,49.32,Standard,North,1.0
2026-07-31,47,65.4,1,27.39,Standard,West,0.0
2026-07-31,31,69.05,2,42.72,Standard,North,0.0
2026-07-31,18,39.28,0,41.1,Basic,East,0.0
2026-07-31,65,70.15,1,46.32,Standard,South,1.0
2026-07-31,75,33.11,3,10.69,Basic,South,1.0
2026-07-31,34,,1,31.83,Basic,North,0.0
2026-07-31,14,25.02,2,20.96,Basic,South,0.0
2026-07-31,19,60.03,1,52.96,Standard,South,0.0
2026-07-31,68,35.31,0,29.19,Basic,South,0.0
2026-07-31,67,31.49,0,44.85,Basic,East,0.0
2026-07-31,41,,0,34.93,Premium,West,0.0
2026-07-31,67,35.25,1,37.01,Basic,South,0.0
2026-07-31,23,101.71,2,47.18,Premium,North,0.0
2026-07-31,35,34.72,0,60.74,Basic,East,0.0
2026-07-31,15,29.34,0,44.88,Basic,West,0.0
2026-07-31,45,,1,51.24,Standard,East,0.0
2026-07-31,55,31.13,1,53.38,Basic,East,0.0
2026-07-31,73,102.4,0,49.94,Premium,East,0.0
2026-07-31,59,33.68,2,32.1,Basic,West,0.0
2026-07-31,53,65.52,3,37.96,Standard,North,0.0
2026-07-31,53,42.8,2,36.38,Basic,West,0.0
2026-07-31,50,88.24,3,19.4,Premium,West,0.0
2026-07-31,36,29.75,5,33.12,Basic,West,1.0
2026-07-31,42,,1,42.37,Standard,South,1.0
2026-07-31,19,34.3,3,31.54,Basic,West,0.0
2026-07-31,9,78.21,1,24.79,Standard,North,0.0
2026-07-31,61,30.56,1,31.6,Basic,South,0.0
2026-07-31,41,28.48,4,17.76,Basic,West,0.0
2026-07-31,67,60.32,2,57.84,Standard,South,0.0
2026-07-31,16,,1,30.53,Basic,West,0.0
2026-07-31,34,67.46,4,19.47,Standard,South,0.0
2026-07-31,25,61.46,1,38.03,Standard,East,0.0
2026-07-31,65,35.11,0,42.05,Basic,East,0.0
2026-07-31,33,74.73,3,41.86,Standard,West,0.0
2026-07-31,51,35.18,0,23.96,Basic,South,0.0
2026-07-31,13,66.6,1,33.32,Standard,West,0.0
2026-07-31,43,44.44,1,30.23,Basic,South,0.0
2026-07-31,38,31.51,2,28.7,Basic,South,0.0
2026-07-31,49,61.18,0,27.5,Standard,North,0.0
2026-07-31,47,92.65,2,46.42,Premium,North,0.0
2026-07-31,15,92.36,0,33.76,Premium,West,0.0
2026-07-31,11,55.89,1,49.59,Standard,North,0.0
2026-07-31,16,35.69,2,43.81,Basic,North,0.0
2026-07-31,22,36.08,3,23.07,Basic,North,0.0
2026-07-31,57,34.07,2,25.93,Basic,South,0.0
2026-07-31,26,66.24,2,35.87,Standard,North,0.0
2026-07-31,73,36.29,0,32.78,Basic,East,0.0
2026-07-31,13,88.42,0,49.67,Premium,West,0.0
2026-07-31,42,36.44,2,37.73,Basic,East,1.0
2026-07-31,56,37.79,1,37.5,Basic,East,0.0
2026-07-31,11,87.01,1,62.64,Premium,West,0.0
2026-07-31,42,42.32,2,33.7,Basic,West,0.0
2026-07-31,12,28.82,0,20.08,Basic,East,0.0
2026-07-31,61,59.31,3,24.01,Standard,North,0.0
2026-07-31,39,96.01,4,63.46,Premium,West,1.0
2026-07-31,66,37.67,0,38.2,Basic,West,0.0
2026-07-31,52,38.89,1,35.16,Basic,South,0.0
2026-07-31,29,37.8,1,37.59,Basic,North,0.0
2026-07-31,18,62.4,2,41.7,Standard,North,0.0
2026-07-31,18,,4,37.43,Basic,South,0.0
2026-07-31,10,63.42,1,36.37,Standard,East,0.0
2026-07-31,28,35.87,1,43.65,Basic,West,0.0
2026-07-31,57,95.34,2,41.85,Premium,North,0.0
2026-07-31,32,62.48,2,31.07,Standard,South,0.0
2026-07-31,17,63.26,2,23.19,Standard,West,0.0
2026-07-31,13,25.74,4,30.72,Basic,North,0.0
2026-07-31,37,,1,45.78,Basic,West,0.0
2026-07-31,22,36.49,1,28.53,Basic,North,0.0
2026-07-31,57,53.47,2,26.31,Standard,South,0.0
2026-07-31,30,38.97,1,35.95,Basic,North,0.0
2026-07-31,16,34.73,2,26.59,Basic,West,0.0
2026-07-31,26,30.32,0,48.58,Basic,South,0.0
2026-07-31,38,29.87,1,43.85,Basic,South,0.0
2026-07-31,10,31.56,3,20.39,Basic,East,0.0
2026-07-31,15,60.34,1,38.36,Standard,South,0.0
2026-07-31,73,61.01,3,32.55,Standard,West,0.0
2026-07-31,31,43.5,2,21.49,Basic,South,0.0
2026-07-31,58,66.86,2,39.54,Standard,West,1.0
2026-07-31,70,45.18,2,41.28,Basic,East,1.0
2026-07-31,15,96.13,2,46.28,Premium,East,0.0
2026-07-31,54,67.9,2,34.94,Standard,West,0.0
2026-07-31,64,30.6,0,11.04,Basic,East,0.0
2026-07-31,9,64.16,2,33.44,Standard,South,0.0
2026-07-31,29,34.59,1,38.62,Basic,East,0.0
2026-07-31,17,38.1,3,19.68,Basic,East,1.0
2026-07-31,10,34.75,2,45.93,Basic,South,0.0
2026-07-31,27,96.76,2,41.26,Premium,South,0.0
2026-07-31,20,96.58,0,49.04,Premium,West,0.0
2026-07-31,68,63.49,3,36.11,Standard,South,0.0
2026-07-31,24,92.97,0,35.34,Premium,North,0.0
2026-07-31,58,,1,37.5,Basic,East,0.0
2026-07-31,11,70.41,0,34.12,Standard,North,1.0
2026-07-31,49,33.49,0,24.77,Basic,West,0.0
2026-07-31,55,36.64,1,9.34,Basic,West,0.0
2026-07-31,18,94.22,2,60.13,Premium,East,0.0
2026-07-31,37,100.31,0,47.16,Premium,North,0.0
2026-07-31,71,85.06,2,58.17,Premium,West,0.0
2026-07-31,49,66.51,2,46.3,Standard,North,0.0
2026-07-31,62,28.73,2,44.16,Basic,North,0.0
2026-07-31,36,66.95,1,34.46,Standard,South,0.0
2026-07-31,24,34.27,0,19.38,Basic,East,0.0
2026-07-31,39,87.61,4,54.73,Premium,East,0.0
2026-07-31,35,36.69,2,34.4,Basic,South,1.0
2026-07-31,74,66.12,3,35.44,Standard,West,0.0
2026-07-31,37,63.84,1,47.53,Standard,West,0.0
2026-07-31,50,34.48,1,36.18,Basic,North,0.0
2026-07-31,47,35.81,1,39.49,Basic,North,0.0
2026-07-31,33,40.89,5,22.88,Basic,East,1.0
2026-07-31,33,33.43,1,42.88,Basic,North,0.0
2026-07-31,65,100.07,2,47.05,Premium,South,0.0
2026-07-31,22,34.81,3,43.95,Basic,West,1.0
2026-07-31,36,41.48,2,42.78,Basic,North,0.0
2026-07-31,53,33.82,0,39.96,Basic,South,0.0
2026-07-31,11,31.67,2,31.99,Basic,West,0.0
2026-07-31,54,29.51,1,40.2,Basic,East,0.0
2026-07-31,64,94.83,2,58.21,Premium,East,0.0
2026-07-31,38,61.03,2,46.17,Standard,West,0.0
2026-07-31,47,102.02,4,49.13,Premium,West,0.0
2026-07-31,41,30.64,0,40.22,Basic,South,0.0
2026-07-31,53,31.55,1,27.84,Basic,East,0.0
2026-07-31,11,37.91,2,48.24,Basic,East,1.0
2026-07-31,49,70.93,0,23.28,Standard,South,0.0
2026-07-31,39,38.66,1,33.44,Basic,West,0.0
2026-07-31,10,40.29,1,29.04,Basic,East,0.0
2026-07-31,62,64.6,0,33.69,Standard,East,0.0
2026-07-31,18,34.67,0,36.15,Basic,South,0.0
2026-07-31,48,75.06,3,28.85,Standard,North,1.0
2026-07-31,65,73.45,1,61.62,Standard,North,0.0
2026-07-31,70,68.57,2,26.58,Standard,West,0.0
2026-07-31,50,40.53,1,23.59,Basic,East,0.0
2026-07-31,56,69.29,1,29.64,Standard,East,0.0
2026-07-31,47,28.97,0,35.08,Basic,North,0.0
2026-07-31,60,34.8,0,43.25,Basic,West,0.0
2026-07-31,74,42.48,3,38.36,Basic,South,0.0
2026-07-31,39,38.6,3,47.82,Basic,East,0.0
2026-07-31,36,34.68,4,24.83,Basic,South,0.0
2026-07-31,19,72.54,1,46.69,Standard,North,0.0
2026-07-31,74,66.85,1,37.06,Standard,North,0.0
2026-07-31,70,38.78,2,35.38,Basic,West,0.0
2026-07-31,56,36.87,1,44.19,Basic,North,0.0
2026-07-31,52,37.71,0,16.18,Basic,North,0.0
2026-07-31,21,98.06,2,67.01,Premium,South,0.0
2026-07-31,69,41.5,1,31.65,Basic,West,1.0
2026-07-31,11,42.15,3,17.03,Basic,East,0.0
2026-07-31,49,32.74,0,26.17,Basic,West,0.0
2026-07-31,25,66.78,1,41.12,Standard,North,0.0
2026-07-31,38,41.36,4,26.17,Basic,West,1.0
2026-07-31,14,34.34,3,12.62,Basic,North,1.0
2026-07-31,17,28.46,2,34.07,Basic,North,0.0
2026-07-31,33,60.46,2,32.88,Standard,South,0.0
2026-07-31,35,30.8,1,39.61,Basic,South,0.0
2026-07-31,67,92.71,1,36.42,Premium,South,1.0
2026-07-31,48,,2,69.72,Premium,North,0.0
2026-07-31,10,70.15,4,45.24,Standard,South,0.0
2026-07-31,71,93.62,2,49.07,Premium,South,0.0
2026-07-31,49,71.31,2,46.33,Standard,East,0.0
2026-07-31,64,29.35,1,14.88,Basic,South,0.0
2026-07-31,70,63.23,3,35.13,Standard,North,0.0
2026-07-31,42,65.52,1,57.93,Standard,East,0.0
2026-07-31,20,69.05,1,36.9,Standard,East,1.0
2026-07-31,38,70.72,1,39.47,Standard,South,1.0
2026-07-31,54,62.31,1,35.44,Standard,North,0.0
2026-07-31,10,99.97,2,61.75,Premium,West,0.0
2026-07-31,72,26.59,0,30.65,Basic,East,0.0
2026-07-31,31,69.36,1,27.58,Standard,South,0.0
2026-07-31,52,58.29,0,65.89,Standard,East,0.0
2026-07-31,74,97.23,3,33.35,Premium,South,0.0
2026-07-31,66,40.65,0,32.13,Basic,North,0.0
2026-07-31,58,,0,24.68,Basic,East,0.0
2026-07-31,28,26.8,4,26.08,Basic,North,0.0
2026-07-31,43,32.76,0,22.5,Basic,South,0.0
2026-07-31,42,38.58,2,27.7,Basic,East,0.0
2026-07-31,66,38.44,2,42.94,Basic,East,0.0
2026-07-31,10,36.38,1,14.08,Basic,West,0.0
2026-07-31,9,83.99,1,59.71,Premium,East,0.0
2026-07-31,16,40.99,4,43.98,Basic,North,0.0
2026-07-31,73,41.88,1,38.19,Basic,East,0.0
2026-07-31,44,65.82,2,41.36,Standard,West,0.0
2026-07-31,55,36.14,3,35.87,Basic,East,0.0
2026-07-31,14,67.52,2,54.33,Standard,East,0.0
2026-07-31,8,72.3,3,22.64,Standard,West,1.0
2026-07-31,52,36.25,1,40.37,Basic,East,0.0
2026-07-31,55,34.04,2,25.64,Basic,West,0.0
2026-07-31,37,36.91,5,41.36,Basic,East,0.0
2026-07-31,13,34.94,0,26.96,Basic,North,0.0
2026-07-31,41,65.0,2,47.17,Standard,North,0.0
2026-07-31,51,26.17,1,17.62,Basic,South,0.0
2026-07-31,22,37.61,3,16.17,Basic,South,0.0
2026-07-31,28,70.86,1,38.97,Standard,West,0.0
2026-07-31,58,40.1,1,47.46,Basic,East,0.0
2026-07-31,22,39.75,3,38.46,Basic,North,0.0
2026-07-31,14,64.73,1,45.39,Standard,South,0.0
2026-07-31,50,35.73,2,41.7,Basic,East,0.0
2026-07-31,9,70.96,2,36.13,Standard,West,0.0
2026-07-31,37,99.34,3,53.21,Premium,East,1.0
2026-07-31,46,72.43,2,34.3,Standard,North,0.0
2026-07-31,12,31.64,1,29.96,Basic,North,0.0
2026-07-31,52,31.61,1,31.2,Basic,South,0.0
2026-07-31,63,63.34,1,34.64,Standard,South,0.0
2026-07-31,74,60.28,1,39.44,Standard,North,0.0
2026-07-31,26,88.39,1,44.55,Premium,West,0.0
2026-07-31,30,37.34,2,26.02,Basic,North,0.0
2026-07-31,50,37.0,2,31.69,Basic,North,0.0
2026-07-31,48,36.23,0,34.65,Basic,North,0.0
2026-07-31,49,96.77,0,36.1,Premium,North,0.0
2026-07-31,29,57.68,2,44.27,Standard,East,0.0
2026-07-31,11,92.6,2,42.16,Premium,West,0.0
2026-07-31,9,,0,42.08,Standard,West,0.0
2026-07-31,75,95.24,1,40.45,Premium,West,0.0
2026-07-31,35,57.7,1,50.6,Standard,East,0.0
2026-07-31,38,90.36,1,56.66,Premium,East,0.0
2026-07-31,50,,1,36.61,Premium,South,0.0
2026-07-31,21,100.29,2,52.35,Premium,South,0.0
2026-07-31,33,96.31,2,61.56,Premium,West,0.0
2026-07-31,37,70.11,1,30.62,Standard,North,0.0
2026-07-31,14,64.39,3,31.41,Standard,West,1.0
2026-07-31,49,65.0,1,47.45,Standard,West,0.0
2026-07-31,21,67.5,0,27.03,Standard,North,0.0
2026-07-31,8,64.11,1,32.32,Standard,North,0.0
2026-07-31,50,61.88,1,29.95,Standard,South,0.0
2026-07-31,28,27.55,1,40.57,Basic,West,0.0
2026-07-31,56,62.01,1,33.18,Standard,South,0.0
2026-07-31,44,99.18,3,44.25,Premium,West,0.0
2026-07-31,9,71.3,1,32.62,Standard,East,0.0
2026-07-31,55,31.13,2,44.59,Basic,North,0.0
2026-07-31,10,86.33,1,38.51,Premium,East,0.0
2026-07-31,29,69.63,2,26.02,Standard,East,1.0
2026-07-31,54,35.35,4,18.63,Basic,West,1.0
2026-07-31,35,58.26,2,47.04,Standard,West,0.0
2026-07-31,34,49.45,1,47.76,Standard,East,0.0
2026-07-31,23,60.18,1,52.59,Standard,West,0.0
2026-07-31,38,32.69,1,20.49,Basic,North,0.0
2026-07-31,27,29.24,0,30.79,Basic,East,0.0
2026-07-31,72,98.46,2,71.37,Premium,East,0.0
2026-07-31,54,90.94,3,44.08,Premium,North,1.0
2026-07-31,69,35.06,2,27.47,Basic,East,0.0
2026-07-31,30,106.87,0,46.89,Premium,East,0.0
2026-07-31,72,35.59,0,38.4,Basic,South,0.0
2026-07-31,27,34.42,5,38.23,Basic,East,0.0
2026-07-31,29,64.54,2,33.96,Standard,East,0.0
2026-07-31,28,38.35,0,27.25,Basic,East,0.0
2026-07-31,48,37.73,2,30.14,Basic,South,0.0
2026-07-31,49,,2,39.8,Premium,South,1.0
2026-07-31,12,62.94,4,27.75,Standard,East,1.0
2026-07-31,46,31.66,0,51.18,Basic,West,0.0
2026-07-31,72,33.59,1,29.03,Basic,South,0.0
2026-07-31,35,74.13,2,36.6,Standard,East,0.0
2026-07-31,55,68.09,2,36.91,Standard,West,0.0
2026-07-31,50,34.6,2,32.29,Basic,South,0.0
2026-07-31,74,41.22,3,37.45,Basic,West,1.0
2026-07-31,51,65.94,2,35.45,Standard,South,0.0
2026-07-31,40,56.81,0,51.49,Standard,South,0.0
2026-07-31,8,103.32,2,53.08,Premium,South,0.0
2026-07-31,62,34.22,1,31.19,Basic,North,0.0
2026-07-31,31,83.72,4,40.44,Premium,South,1.0
2026-07-31,70,87.0,2,57.95,Premium,South,0.0
2026-07-31,24,40.64,2,31.48,Basic,North,1.0
2026-07-31,37,27.08,1,20.67,Basic,West,0.0
2026-07-31,64,71.75,2,50.31,Standard,East,0.0
2026-07-31,18,95.41,1,39.84,Premium,North,0.0
2026-07-31,26,38.57,4,41.79,Basic,North,1.0
2026-07-31,61,33.72,2,7.96,Basic,West,1.0
2026-07-31,29,67.62,2,36.41,Standard,South,0.0
